source_row,timestamp,partition
75148,875483407,train
51685,875483435,train
68295,875483435,train
80165,875483473,train
91074,875483473,train
92694,875483473,train
69847,875483521,train
67466,875483564,train
92313,875483564,train
46180,875483597,train
52490,875483597,train
66613,875483597,train
67010,875483597,train
70392,875483597,train
44611,875483670,train
95804,875483741,train
59224,875483847,train
68486,875483847,train
75414,875483847,train
43285,875483881,train
66899,875483881,train
68577,875483881,train
94557,875483881,train
48071,875483947,train
57006,875483947,train
79250,875483947,train
90722,875483947,train
96144,875483947,train
96377,875483977,train
99600,875484044,train
44849,875484089,train
76994,875484089,train
50776,875484148,train
72229,875484148,train
56299,875484352,train
89254,875484406,train
53474,875484431,train
44020,875484454,train
44655,875484480,train
52049,875484501,train
43562,875484539,train
52285,875484539,train
65279,875484539,train
96461,875484539,train
43929,875484562,train
58931,875484584,train
45132,875484613,train
67947,875484613,train
72071,875484613,train
50073,875484763,train
75583,875484763,train
88627,875484789,train
77044,875484837,train
98083,875484837,train
70915,875484882,train
83467,875484882,train
44906,875484908,train
46610,875484908,train
75373,875484932,train
44007,875484953,train
75562,875485037,train
51181,875492066,train
15634,875498117,train
8216,875498278,train
9787,875498777,train
31300,875498777,train
5858,875498895,train
77390,875501254,train
83665,875501254,train
61784,875501300,train
86015,875501300,train
74979,875501334,train
91599,875501334,train
60070,875501402,train
82785,875501555,train
89207,875501725,train
61153,875501734,train
68858,875501756,train
73983,875501774,train
61170,875501782,train
67218,875501782,train
85484,875501795,train
97675,875501813,train
96161,875501835,train
73243,875501856,train
86630,875501889,train
78815,875501937,train
98336,875501960,train
77610,875501995,train
70822,875502042,train
71727,875502042,train
76578,875502042,train
80702,875502074,train
93149,875502074,train
98550,875502074,train
81890,875502096,train
82955,875502096,train
97500,875502116,train
83452,875502146,train
99134,875502146,train
67572,875502192,train
84519,875502192,train
92225,875502229,train
88368,875502230,train
94084,875502283,train
99015,875502283,train
80521,875502286,train
78141,875502299,train
89051,875502483,train
72653,875502560,train
83266,875502576,train
72219,875502597,train
89835,875502597,train
57588,875503280,train
81278,875503280,train
87732,875503280,train
17525,875503786,train
43882,875503932,train
51697,875503973,train
12806,875504118,train
5869,875504669,train
41496,875504669,train
58012,875504809,train
25235,875504835,train
2397,875504876,train
3223,875504876,train
33636,875506634,train
43494,875506634,train
92674,875506634,train
38453,875506737,train
52199,875506737,train
40021,875506771,train
41025,875506807,train
91503,875506807,train
659,875506839,train
18844,875508080,train
21344,875508169,train
28396,875508225,train
62186,875508225,train
5658,875508372,train
24983,875508485,train
24836,875508639,train
17314,875508693,train
1838,875508783,train
36058,875508817,train
50834,875508873,train
24611,875509150,train
8529,875509262,train
59747,875509262,train
34562,875509307,train
67584,875509307,train
43119,875509346,train
78697,875509346,train
11537,875509395,train
31523,875509395,train
12466,875509434,train
28493,875509434,train
16911,875509507,train
23657,875509507,train
33949,875509507,train
53744,875509507,train
39561,875509715,train
1601,875509787,train
7823,875509832,train
38969,875509832,train
2934,875509887,train
19936,875509888,train
23978,875509888,train
99830,875511963,train
6852,875536498,train
47272,875536591,train
11535,875536721,train
28400,875537099,train
50965,875537151,train
1142,875537441,train
52696,875537502,train
1740,875537717,train
64949,875537717,train
11220,875537964,train
16941,875537964,train
22011,875537964,train
24260,875537964,train
75825,875537964,train
170,875537965,train
2775,875537965,train
4102,875538027,train
6899,875538027,train
9312,875538027,train
15306,875538027,train
1351,875538028,train
8244,875538028,train
17768,875538028,train
66283,875538028,train
9879,875538864,train
11017,875538864,train
15356,875538864,train
184,875542174,train
4016,875542174,train
14766,875542174,train
17402,875542174,train
36342,875542174,train
46878,875542868,train
84925,875542868,train
84978,875542868,train
95627,875542944,train
92084,875542976,train
47896,875543025,train
62953,875543025,train
75143,875543025,train
92601,875543025,train
99736,875543025,train
74076,875543068,train
94378,875543108,train
60619,875543153,train
75532,875543153,train
88990,875543153,train
42846,875543191,train
53503,875543191,train
86355,875543191,train
99118,875543191,train
86144,875543228,train
95920,875543228,train
49955,875543281,train
58572,875543281,train
75233,875543281,train
75398,875543281,train
79660,875543281,train
83973,875543281,train
96803,875543281,train
46482,875543346,train
48208,875543346,train
48166,875543395,train
92156,875543395,train
27335,875548480,train
23000,875548522,train
79604,875550174,train
17644,875550223,train
73432,875550328,train
60450,875552352,train
95186,875552400,train
64642,875552401,train
92524,875552445,train
18076,875552496,train
39706,875552647,train
20611,875552685,train
55943,875552964,train
15389,875553018,train
15327,875553154,train
35381,875553424,train
24309,875553460,train
15845,875553509,train
21583,875553509,train
57637,875553509,train
42368,875553625,train
31236,875553731,train
63585,875554523,train
55208,875554639,train
53946,875554781,train
53221,875554819,train
93931,875554892,train
54521,875554953,train
93225,875555000,train
55741,875559398,train
50062,875559842,train
18368,875559910,train
23799,875560019,train
35260,875560067,train
34091,875560068,train
76277,875560150,train
86440,875560150,train
59799,875560255,train
37991,875560300,train
48534,875560300,train
18969,875560508,train
52130,875560790,train
54694,875560790,train
71785,875560933,train
32120,875561734,train
96152,875561852,train
40179,875561978,train
62190,875562062,train
75224,875562159,train
30238,875562198,train
24280,875562245,train
13805,875562268,train
21945,875562374,train
31445,875562410,train
88490,875562410,train
22181,875562441,train
36565,875562475,train
23762,875562510,train
57050,875562573,train
65232,875562645,train
28126,875562846,train
87117,875562903,train
89527,875562997,train
64983,875563050,train
44244,875563098,train
58164,875567562,train
3782,875635064,train
4429,875635174,train
72520,875635174,train
56111,875635189,train
1396,875635225,train
22659,875635225,train
23879,875635239,train
49076,875635265,train
24534,875635318,train
20970,875635327,train
10382,875635349,train
9007,875635350,train
17975,875635372,train
54365,875635384,train
76174,875635416,train
2649,875635431,train
8829,875635431,train
84788,875635443,train
96919,875635457,train
680,875635723,train
35744,875635723,train
1334,875635748,train
76172,875635757,train
28753,875635758,train
1313,875635807,train
14559,875635807,train
62850,875635807,train
12853,875635895,train
9957,875635907,train
95022,875635907,train
2319,875635947,train
25238,875635947,train
28056,875635947,train
10716,875635962,train
22463,875635962,train
53761,875635962,train
25656,875636014,train
14658,875636033,train
18317,875636033,train
173,875636053,train
9100,875636070,train
48507,875636070,train
9639,875636099,train
22454,875636099,train
55363,875636099,train
86658,875636099,train
33731,875636130,train
99849,875636130,train
13881,875636141,train
4705,875636152,train
19236,875636167,train
42663,875636167,train
13287,875636185,train
440,875636198,train
13591,875636230,train
51791,875636230,train
14260,875636265,train
41148,875636265,train
4095,875636281,train
74204,875636281,train
8508,875636297,train
22557,875636308,train
26385,875636340,train
6423,875636360,train
8592,875636375,train
24617,875636375,train
28201,875636375,train
3555,875636389,train
34299,875636389,train
923,875636493,train
15439,875636511,train
20027,875636540,train
18757,875636571,train
19025,875636571,train
21404,875636571,train
2027,875636587,train
17091,875636588,train
80487,875636588,train
1966,875636631,train
21555,875636631,train
15668,875636655,train
69061,875636655,train
4922,875636675,train
26873,875636675,train
42967,875636675,train
5873,875636691,train
28364,875636691,train
33921,875636691,train
6706,875636767,train
2956,875636793,train
24816,875636793,train
10465,875636815,train
93173,875636815,train
12089,875636830,train
37168,875636842,train
57064,875636905,train
25767,875637023,train
75743,875637033,train
57958,875637144,train
71738,875637145,train
84704,875637191,train
59078,875637329,train
26197,875637330,train
47804,875637419,train
13280,875637429,train
69530,875637440,train
18563,875637485,train
68975,875637487,train
22229,875637536,train
98986,875637541,train
2315,875637575,train
94437,875637587,train
98535,875637661,train
96443,875637680,train
71537,875637744,train
92102,875637744,train
57810,875637822,train
87718,875637822,train
83190,875637836,train
54493,875637927,train
63119,875637963,train
91734,875637986,train
99543,875638090,train
59169,875638150,train
64316,875638178,train
81244,875638178,train
98729,875638203,train
56112,875638323,train
75864,875638354,train
69742,875638447,train
71873,875638447,train
67106,875638474,train
61179,875638514,train
65679,875638547,train
77335,875638547,train
63989,875638627,train
89063,875638627,train
55550,875638649,train
70207,875638680,train
93384,875638680,train
77659,875638717,train
87676,875638717,train
94516,875638759,train
61374,875638817,train
53801,875638842,train
87559,875638883,train
84536,875638884,train
89569,875638884,train
64667,875638925,train
66733,875638972,train
69936,875639010,train
84200,875639010,train
73046,875639061,train
73416,875639061,train
77587,875639061,train
90387,875639061,train
99744,875639095,train
62109,875639115,train
86207,875639115,train
95718,875639134,train
83207,875639212,train
84759,875639212,train
78708,875639235,train
58314,875639236,train
76535,875639260,train
82424,875639260,train
62379,875639290,train
59603,875639324,train
62417,875639364,train
81295,875639441,train
87592,875639478,train
87332,875639553,train
60144,875639581,train
69433,875639581,train
82032,875639581,train
55555,875639642,train
57305,875639656,train
69760,875639656,train
88148,875639656,train
60655,875639680,train
78452,875639767,train
69267,875639784,train
7422,875639823,train
86504,875639836,train
68096,875639864,train
68155,875639889,train
75088,875639889,train
86727,875640072,train
14093,875640148,train
47745,875640148,train
60213,875640148,train
1770,875640189,train
24394,875640189,train
30821,875640189,train
8849,875640214,train
19381,875640214,train
21544,875640214,train
5822,875640251,train
15383,875640251,train
40098,875640251,train
59942,875640273,train
26124,875640294,train
26609,875640294,train
32888,875640318,train
57651,875640338,train
8985,875640385,train
1979,875640448,train
3823,875640487,train
6184,875640487,train
61554,875640512,train
73281,875640512,train
82726,875640542,train
82861,875640542,train
3418,875640582,train
18981,875640583,train
2538,875640609,train
19108,875640609,train
813,875640679,train
22731,875640679,train
74335,875640708,train
94665,875640740,train
718,875640800,train
68669,875641135,train
2458,875641367,train
14933,875641428,train
17118,875641516,train
31381,875642089,train
48500,875644752,train
33813,875644795,train
43695,875644795,train
4898,875644796,train
5771,875644796,train
12755,875644796,train
14698,875644796,train
32719,875644796,train
48787,875644796,train
95710,875644796,train
19207,875645340,train
33241,875645340,train
14351,875645579,train
38384,875649995,train
38881,875649995,train
61771,875649995,train
3642,875650018,train
6120,875650018,train
10621,875650018,train
64636,875650042,train
3900,875650068,train
7397,875650068,train
14294,875650068,train
28988,875650105,train
44692,875650105,train
42492,875650132,train
14705,875650267,train
17676,875650267,train
21144,875650267,train
59244,875650298,train
40147,875650329,train
46845,875650329,train
88106,875650329,train
16040,875651527,train
48478,875651657,train
14845,875651828,train
11464,875652318,train
49599,875652318,train
85276,875652318,train
22867,875652700,train
16366,875652760,train
30768,875652760,train
90885,875652760,train
79113,875652816,train
56543,875652876,train
13468,875652927,train
99374,875652927,train
9785,875652934,train
19182,875652934,train
24487,875652934,train
1575,875652981,train
13338,875652981,train
15728,875652981,train
15774,875652981,train
32824,875652981,train
33658,875652981,train
1581,875653016,train
23143,875653016,train
20924,875653043,train
9517,875653050,train
18303,875653050,train
28809,875653050,train
53164,875653077,train
41309,875653091,train
8306,875653121,train
17731,875653121,train
89129,875653121,train
74091,875653162,train
96052,875653162,train
91775,875653168,train
2645,875653198,train
82441,875653198,train
19500,875653242,train
51212,875653242,train
250,875653271,train
20094,875653271,train
22711,875653271,train
27013,875653271,train
6307,875653307,train
8034,875653307,train
9292,875653363,train
9687,875653363,train
9516,875653519,train
28136,875653519,train
33971,875653519,train
46743,875653519,train
57292,875653519,train
3861,875653549,train
8150,875653549,train
13964,875653579,train
14906,875653579,train
21308,875653605,train
6155,875653664,train
33273,875653664,train
47957,875653664,train
432,875653665,train
67199,875653665,train
16565,875653699,train
19616,875653699,train
55407,875653699,train
516,875653723,train
14900,875653723,train
1874,875653769,train
33188,875653769,train
89208,875653769,train
8054,875653805,train
49378,875653805,train
30764,875653836,train
51761,875653836,train
1645,875653867,train
12041,875653867,train
65941,875653867,train
29974,875653913,train
11887,875653914,train
8027,875653960,train
26750,875653960,train
51173,875653960,train
99542,875653960,train
35571,875653988,train
1713,875654125,train
7100,875654125,train
11195,875654125,train
26931,875654125,train
33044,875654125,train
89604,875654125,train
11015,875654159,train
12228,875654159,train
53589,875654159,train
54770,875654159,train
9747,875654189,train
15979,875654189,train
40071,875654189,train
8223,875654222,train
36146,875654222,train
47618,875654222,train
49656,875654245,train
22146,875654297,train
9679,875654321,train
53878,875654353,train
32249,875654432,train
76940,875654432,train
83901,875654432,train
15360,875654533,train
19769,875654533,train
26925,875654534,train
43037,875654534,train
22382,875654542,train
1681,875654590,train
10458,875654590,train
46401,875654592,train
208,875654637,train
96014,875654665,train
10588,875654732,train
23054,875654732,train
52990,875654732,train
93144,875654732,train
36251,875654733,train
15386,875654781,train
665,875654798,train
20012,875654846,train
24748,875654846,train
25897,875654846,train
34468,875654846,train
42431,875654846,train
2022,875654888,train
24486,875654888,train
86517,875654888,train
1794,875654929,train
3056,875654929,train
26302,875654929,train
30897,875654929,train
55147,875655011,train
10357,875655063,train
52814,875655073,train
54032,875655073,train
93524,875655669,train
27763,875655841,train
1371,875655961,train
75330,875655986,train
99724,875655986,train
7389,875655990,train
11712,875656025,train
66015,875656054,train
24114,875656055,train
31028,875656055,train
62472,875656071,train
60622,875656086,train
83540,875656086,train
85217,875656111,train
46837,875656121,train
1274,875656164,train
86468,875656164,train
363,875656201,train
15229,875656201,train
3512,875656288,train
20306,875656288,train
45193,875656317,train
9197,875656349,train
4093,875656392,train
12027,875656392,train
13187,875656392,train
11270,875656419,train
71980,875656419,train
19851,875656474,train
42139,875656502,train
13080,875656535,train
20810,875656557,train
3627,875656623,train
12928,875656623,train
15486,875656624,train
22268,875656624,train
24920,875656624,train
70074,875656624,train
86651,875657595,train
31649,875657620,train
61346,875657640,train
1894,875657681,train
16466,875657681,train
49709,875657734,train
50572,875657734,train
53177,875657734,train
80761,875657734,train
21885,875657802,train
80121,875657802,train
91205,875657802,train
23124,875657857,train
86830,875657857,train
42197,875657863,train
14943,875657926,train
16277,875657926,train
45885,875657926,train
55272,875658112,train
82967,875658112,train
40815,875658159,train
19817,875658312,train
14324,875658715,train
51936,875658715,train
11237,875658794,train
26324,875658794,train
48586,875658794,train
98915,875658800,train
39592,875658824,train
42858,875658853,train
44518,875658853,train
43552,875658862,train
56214,875658887,train
12569,875658898,train
16347,875658898,train
22885,875658898,train
72669,875658898,train
16263,875658967,train
47815,875658967,train
65735,875658967,train
85668,875658967,train
24984,875658968,train
37366,875658983,train
62013,875659055,train
58093,875659076,train
68420,875659098,train
74324,875659098,train
60076,875659150,train
99942,875659150,train
32240,875659174,train
72953,875659175,train
93458,875659175,train
11619,875659191,train
87803,875659236,train
86524,875659256,train
17780,875659265,train
40716,875659265,train
23313,875659266,train
26438,875659266,train
41242,875659306,train
13311,875659319,train
65628,875659319,train
28469,875659329,train
11824,875659441,train
41722,875659497,train
51432,875659517,train
56357,875659518,train
60747,875659518,train
67625,875659518,train
98352,875659518,train
82262,875659576,train
49661,875659636,train
82993,875659665,train
53930,875659686,train
39909,875659708,train
26104,875659746,train
83743,875659755,train
65968,875659761,train
97965,875659777,train
42052,875659826,train
62488,875659826,train
65787,875659826,train
38287,875659843,train
61732,875659843,train
63132,875659844,train
82966,875659844,train
64928,875659849,train
82283,875659849,train
97322,875659849,train
40337,875659896,train
17931,875659924,train
48044,875659924,train
46754,875659943,train
75819,875659943,train
94900,875659943,train
12744,875659999,train
52013,875660009,train
53670,875660009,train
55785,875660009,train
4139,875660028,train
80932,875660036,train
83131,875660081,train
65171,875660083,train
64967,875660105,train
4241,875660164,train
23839,875660164,train
46374,875660194,train
77963,875660215,train
35920,875660226,train
45879,875660236,train
42125,875660274,train
46731,875660295,train
27563,875660302,train
43936,875660302,train
5760,875660304,train
12460,875660304,train
39279,875660347,train
58742,875660347,train
71010,875660347,train
84063,875660347,train
459,875660408,train
44808,875660419,train
16564,875660439,train
45018,875660439,train
1364,875660468,train
16630,875660468,train
22887,875660468,train
60900,875660482,train
11721,875660494,train
36680,875660494,train
44412,875660535,train
51733,875660535,train
83874,875660535,train
48829,875660546,train
86749,875660569,train
85148,875660788,train
56753,875660823,train
35791,875660850,train
68410,875660850,train
51569,875660886,train
76542,875660886,train
52042,875661486,train
39762,875661567,train
61593,875661567,train
55414,875661596,train
38342,875662979,train
40432,875662979,train
43981,875662979,train
30772,875663056,train
81601,875663056,train
95888,875663170,train
51466,875663267,train
40262,875663372,train
35455,875663543,train
38642,875663543,train
42794,875663543,train
72001,875663687,train
55899,875664365,train
32845,875665787,train
34181,875665787,train
35768,875665787,train
37712,875665787,train
47124,875665787,train
52258,875665787,train
57108,875665787,train
75428,875665787,train
87811,875665787,train
98204,875665793,train
70365,875665867,train
83045,875665867,train
96604,875665867,train
77822,875665908,train
56121,875666064,train
96193,875666110,train
83390,875666179,train
54835,875666242,train
58079,875666242,train
68003,875666242,train
81956,875666242,train
50951,875666268,train
58863,875666268,train
93737,875666317,train
88571,875666375,train
68276,875666421,train
29580,875667109,train
50463,875667131,train
82547,875667247,train
63824,875667294,train
50685,875667366,train
52827,875667366,train
56322,875667450,train
99508,875667717,train
57197,875667834,train
86297,875668080,train
64471,875668105,train
54141,875668219,train
78741,875668368,train
57554,875668418,train
89706,875668535,train
75234,875668737,train
63417,875668781,train
74871,875668781,train
67361,875668888,train
74722,875668932,train
93188,875668968,train
51955,875669011,train
70751,875669077,train
86562,875669114,train
39789,875670796,train
43874,875670915,train
35795,875670939,train
82641,875671033,train
45356,875671062,train
33322,875671081,train
68153,875671107,train
34269,875671198,train
89166,875671198,train
47364,875671226,train
60714,875671255,train
37148,875671277,train
45589,875671302,train
45941,875671334,train
60571,875671334,train
53172,875671372,train
71724,875671413,train
35190,875671464,train
45696,875671464,train
53289,875671464,train
49564,875671505,train
34714,875671525,train
66990,875671549,train
39950,875671579,train
54959,875671579,train
99651,875671579,train
77337,875671598,train
41019,875671619,train
33592,875671674,train
36710,875671674,train
60102,875671732,train
97068,875671757,train
38528,875671807,train
45482,875671807,train
86973,875671807,train
55990,875671861,train
53010,875671890,train
40745,875671891,train
83439,875671891,train
53024,875671951,train
68965,875671982,train
70105,875671982,train
87945,875672852,train
46205,875672874,train
88675,875672874,train
73055,875672949,train
94689,875672949,train
36029,875672970,train
56708,875672970,train
41032,875672999,train
41825,875672999,train
82783,875673098,train
34636,875673181,train
74164,875679687,train
92044,875679687,train
94543,875679687,train
75430,875679721,train
93551,875679721,train
81010,875679767,train
97448,875679768,train
60481,875679795,train
77299,875679795,train
78784,875679795,train
66645,875679860,train
81534,875679860,train
90060,875679860,train
64661,875679861,train
99024,875679906,train
80400,875679958,train
94258,875679958,train
62793,875679992,train
76979,875679992,train
99667,875679992,train
96616,875680020,train
82409,875680045,train
59960,875680046,train
77476,875680046,train
88323,875680070,train
87054,875680098,train
87084,875680098,train
93930,875680098,train
88473,875680099,train
65575,875680119,train
95454,875680142,train
67606,875680165,train
76689,875680165,train
73998,875680186,train
90497,875680212,train
60255,875680258,train
73489,875680258,train
85842,875680258,train
77424,875680311,train
95321,875680448,train
82318,875680472,train
78901,875680493,train
62735,875680520,train
66365,875680546,train
90386,875680568,train
59374,875680597,train
74627,875680597,train
74896,875680597,train
74977,875680597,train
66894,875680668,train
68344,875680668,train
12974,875680871,train
48934,875680937,train
10986,875681078,train
11383,875681145,train
34551,875692927,train
15293,875692955,train
8746,875692979,train
55637,875692992,train
62650,875693007,train
13543,875693118,train
14757,875707690,train
64300,875707721,train
18965,875707746,train
23516,875707746,train
16249,875716013,train
38783,875716709,train
56438,875716709,train
73681,875716709,train
95046,875716709,train
49692,875716829,train
58570,875716829,train
37401,875716830,train
16891,875717020,train
27901,875717020,train
61887,875717020,train
97998,875717020,train
13955,875717106,train
19059,875717106,train
21594,875717106,train
15618,875717315,train
29374,875717407,train
43481,875717407,train
41093,875717638,train
88954,875717638,train
18626,875717717,train
32223,875717717,train
36155,875717717,train
54747,875717779,train
56470,875717779,train
22451,875718614,train
40735,875718614,train
63570,875718614,train
78535,875718614,train
41604,875718670,train
29105,875718731,train
17471,875718889,train
29268,875718954,train
59185,875719080,train
24282,875719199,train
15322,875719399,train
15696,875719399,train
63237,875719399,train
26777,875719764,train
33453,875720232,train
81261,875720467,train
90200,875720673,train
1483,875720691,train
5704,875720692,train
14171,875720692,train
87327,875720692,train
6104,875720717,train
83373,875720717,train
4015,875720744,train
16157,875720744,train
23404,875720744,train
48387,875720744,train
10077,875720762,train
10603,875720814,train
19560,875720814,train
10999,875720830,train
49361,875720830,train
59887,875720845,train
10178,875720947,train
4934,875720948,train
38710,875720967,train
44226,875720967,train
13808,875721019,train
70907,875721019,train
41334,875721111,train
64875,875721111,train
21149,875721167,train
26102,875721167,train
30495,875721168,train
44295,875721168,train
1743,875721196,train
29951,875721196,train
13114,875721216,train
20604,875721216,train
79200,875721216,train
7200,875721260,train
8808,875721315,train
16529,875721348,train
30073,875721348,train
91184,875721348,train
1095,875721432,train
69640,875721473,train
78995,875721473,train
78398,875721502,train
61455,875721539,train
13152,875721548,train
77363,875721548,train
11100,875721555,train
30414,875721572,train
82977,875721604,train
19416,875721702,train
49603,875721702,train
79453,875721734,train
90002,875721765,train
61798,875721793,train
84465,875721793,train
84533,875721793,train
62253,875721843,train
66601,875721843,train
60768,875721869,train
96983,875721869,train
85055,875721889,train
63835,875721919,train
58716,875721948,train
29075,875721967,train
59876,875721969,train
57772,875721989,train
67482,875721989,train
57322,875722007,train
88112,875722032,train
87071,875722050,train
60492,875722069,train
11605,875722071,train
81184,875722104,train
83513,875722104,train
81081,875722123,train
98237,875722123,train
87939,875722141,train
71975,875722169,train
91755,875722169,train
94879,875722169,train
97668,875722187,train
56962,875722225,train
59370,875722225,train
58067,875722246,train
84887,875722246,train
72496,875722267,train
87899,875722298,train
69411,875722318,train
67560,875722350,train
57746,875722371,train
93114,875722371,train
57099,875722392,train
96005,875722393,train
98483,875722483,train
22048,875722533,train
90532,875723172,train
30108,875723253,train
79316,875723253,train
71715,875723266,train
13973,875723337,train
16163,875723337,train
21259,875723337,train
33958,875723337,train
44434,875723337,train
19846,875725256,train
63303,875725256,train
14263,875725927,train
92628,875726010,train
44892,875726453,train
45754,875726618,train
50525,875726618,train
56492,875726618,train
66282,875726618,train
99280,875726618,train
89050,875726707,train
45438,875726708,train
85792,875726708,train
16479,875726730,train
43829,875726759,train
47591,875726759,train
47909,875726759,train
57262,875726759,train
59807,875726759,train
70820,875726786,train
85955,875726786,train
67920,875726793,train
46922,875726886,train
49400,875726886,train
57595,875726886,train
60629,875726886,train
64528,875726926,train
71390,875726927,train
46680,875726968,train
83056,875726968,train
54684,875727018,train
64398,875727018,train
65513,875727018,train
74971,875727018,train
83180,875727018,train
94760,875727018,train
52319,875727061,train
54317,875727061,train
99422,875727061,train
49330,875727099,train
53146,875727099,train
77863,875727099,train
55817,875727143,train
59678,875727143,train
80323,875727143,train
72003,875727144,train
70330,875727189,train
84471,875727189,train
85782,875727189,train
99066,875727189,train
44570,875727226,train
82403,875727226,train
83012,875727226,train
88426,875727270,train
59795,875727271,train
59206,875727306,train
93296,875727306,train
55228,875727399,train
56700,875727399,train
57721,875727399,train
80728,875727399,train
87859,875727399,train
75714,875727449,train
78087,875727449,train
78782,875727449,train
75652,875727476,train
44025,875727513,train
71655,875727513,train
83836,875727513,train
51506,875727550,train
62320,875727581,train
65935,875727582,train
47027,875727640,train
55402,875727640,train
59578,875727640,train
59683,875727640,train
83551,875727640,train
64942,875727672,train
87529,875727672,train
52345,875727715,train
71723,875727715,train
99714,875727715,train
44035,875727749,train
87147,875727781,train
74363,875727821,train
58857,875727877,train
61486,875727877,train
80981,875727877,train
90810,875727877,train
48167,875727926,train
49551,875727926,train
60642,875727926,train
66687,875727926,train
85258,875727926,train
63229,875728048,train
99862,875728048,train
52925,875728181,train
57270,875728181,train
72620,875728181,train
71527,875728220,train
56427,875728293,train
60134,875728293,train
50922,875728345,train
55545,875728345,train
57788,875728345,train
68222,875728345,train
82367,875728345,train
45071,875728435,train
46579,875728435,train
83013,875728435,train
57040,875728508,train
58467,875728509,train
66230,875728581,train
47835,875728639,train
66247,875728639,train
82819,875728639,train
86526,875728639,train
62477,875728702,train
55453,875728729,train
79199,875728729,train
42855,875728783,train
59955,875728783,train
78453,875728783,train
99427,875728783,train
44630,875728801,train
54846,875728801,train
69131,875728801,train
38760,875728834,train
41374,875728834,train
42669,875728834,train
55562,875728834,train
59062,875728834,train
59671,875728842,train
62246,875728842,train
96305,875728842,train
56861,875728872,train
73323,875728872,train
48165,875728912,train
73271,875728912,train
78319,875728912,train
38420,875728913,train
40518,875728913,train
57732,875728913,train
62981,875728913,train
55854,875728952,train
71915,875728952,train
73054,875728952,train
46330,875728989,train
82807,875729064,train
72656,875729068,train
37197,875729069,train
43436,875729069,train
64257,875729069,train
75879,875729069,train
38445,875729105,train
39053,875729105,train
40322,875729105,train
44663,875729106,train
65379,875729106,train
86547,875729106,train
91418,875729107,train
48194,875729146,train
57913,875729146,train
37025,875729148,train
90941,875729148,train
63620,875729178,train
44369,875729217,train
64063,875729217,train
77557,875729217,train
90965,875729217,train
92926,875729217,train
58818,875729239,train
57245,875729270,train
65456,875729270,train
52353,875729271,train
94674,875729304,train
69113,875729431,train
73038,875729436,train
99843,875729456,train
41473,875729478,train
63445,875729478,train
50722,875729489,train
51818,875729489,train
58073,875729520,validation
95427,875729520,validation
75490,875729535,validation
78456,875729535,validation
81066,875729535,validation
91096,875729535,validation
94251,875729535,validation
67534,875729558,validation
58243,875729622,validation
71177,875729633,validation
92302,875729633,validation
55589,875729667,validation
69838,875729667,validation
37070,875729668,validation
41409,875729668,validation
44453,875729668,validation
62789,875729668,validation
89196,875729668,validation
90499,875729668,validation
92850,875729668,validation
39298,875729710,validation
39946,875729710,validation
54385,875729710,validation
46085,875729749,validation
47746,875729749,validation
71167,875729749,validation
88921,875729749,validation
72436,875729751,validation
49872,875729794,validation
51960,875729794,validation
52503,875729794,validation
53316,875729794,validation
54238,875729794,validation
96499,875729794,validation
79376,875729820,validation
42906,875729825,validation
54920,875729825,validation
48013,875729830,validation
89526,875729887,validation
44880,875729907,validation
77632,875729982,validation
46090,875729983,validation
72206,875729983,validation
62039,875730030,validation
62193,875730042,validation
81516,875730082,validation
88002,875730082,validation
67901,875730244,validation
99957,875730244,validation
90853,875730279,validation
91151,875730279,validation
87761,875730312,validation
97576,875730312,validation
45065,875730313,validation
58651,875730313,validation
61835,875730379,validation
64775,875730379,validation
76408,875730379,validation
78506,875730379,validation
79459,875730379,validation
85032,875730379,validation
87579,875730379,validation
88918,875730379,validation
89432,875730379,validation
46583,875730386,validation
53486,875730386,validation
60462,875730386,validation
59024,875730418,validation
69095,875730418,validation
71026,875730418,validation
93813,875730418,validation
64062,875730455,validation
78176,875730455,validation
71598,875730482,validation
83990,875730532,validation
74425,875730533,validation
89405,875730533,validation
93900,875730533,validation
58055,875730601,validation
80325,875730601,validation
92727,875730601,validation
59581,875730629,validation
60215,875730629,validation
73444,875730629,validation
88355,875730629,validation
68136,875730686,validation
90824,875730686,validation
60726,875730719,validation
88858,875730719,validation
99938,875730719,validation
60393,875730757,validation
77791,875730757,validation
58003,875730826,validation
71774,875730826,validation
73990,875730826,validation
81734,875730889,validation
70783,875730895,validation
82553,875730895,validation
95009,875730895,validation
89228,875730947,validation
65799,875730979,validation
93007,875730979,validation
79503,875730980,validation
71936,875731021,validation
79440,875731021,validation
79526,875731021,validation
67917,875731022,validation
85242,875731022,validation
51731,875731050,validation
78378,875731105,validation
78872,875731105,validation
79509,875731105,validation
79948,875731105,validation
80027,875731105,validation
81977,875731105,validation
86550,875731105,validation
87348,875731105,validation
88730,875731105,validation
79946,875731189,validation
93993,875731189,validation
81543,875731224,validation
89618,875731225,validation
99779,875731225,validation
97469,875731282,validation
60508,875731330,validation
84212,875731330,validation
93616,875731330,validation
95309,875731330,validation
63765,875731370,validation
98248,875731370,validation
69781,875731406,validation
92150,875731406,validation
58172,875731441,validation
60597,875731441,validation
82398,875731489,validation
82435,875731489,validation
96004,875731489,validation
96361,875731490,validation
62377,875731529,validation
95339,875731529,validation
59107,875731567,validation
76731,875731567,validation
84594,875731567,validation
87384,875731567,validation
70304,875731605,validation
87415,875731605,validation
