user,rank,item,score
822,6,114,4.34599
822,7,313,4.34032
822,8,12,4.32252
822,9,50,4.31764
822,10,603,4.31062
825,1,1449,4.7176
825,2,313,4.67538
825,3,22,4.65686
825,4,318,4.65097
825,5,316,4.60932
825,6,64,4.59852
825,7,96,4.59728
825,8,408,4.57605
825,9,114,4.56941
825,10,113,4.54269
828,1,408,4.49805
828,2,169,4.4555
828,3,64,4.40635
828,4,483,4.40314
828,5,318,4.39413
828,6,114,4.34599
828,7,313,4.34032
828,8,12,4.32252
828,9,50,4.31764
828,10,603,4.31062
829,1,408,4.36307
829,2,169,4.3279
829,3,64,4.28497
829,4,483,4.25725
829,5,603,4.19755
829,6,98,4.1956
829,7,12,4.18329
829,8,114,4.18323
829,9,313,4.16457
829,10,127,4.16041
830,1,408,4.49805
830,2,169,4.4555
830,3,64,4.40635
830,4,483,4.40314
830,5,318,4.39413
830,6,114,4.34599
830,7,313,4.34032
830,8,12,4.32252
830,9,50,4.31764
830,10,603,4.31062
831,1,408,4.49805
831,2,169,4.4555
831,3,64,4.40635
831,4,483,4.40314
831,5,318,4.39413
831,6,114,4.34599
831,7,313,4.34032
831,8,12,4.32252
831,9,50,4.31764
831,10,603,4.31062
834,1,408,4.49805
834,2,169,4.4555
834,3,64,4.40635
834,4,483,4.40314
834,5,318,4.39413
834,6,114,4.34599
834,7,313,4.34032
834,8,12,4.32252
834,9,50,4.31764
834,10,603,4.31062
835,1,408,4.49805
835,2,169,4.4555
835,3,64,4.40635
835,4,483,4.40314
835,5,318,4.39413
835,6,114,4.34599
835,7,313,4.34032
835,8,12,4.32252
835,9,50,4.31764
835,10,603,4.31062
838,1,64,4.7066
838,2,483,4.6963
838,3,603,4.60339
838,4,98,4.58446
838,5,357,4.56907
838,6,178,4.56615
838,7,657,4.56319
838,8,963,4.53682
838,9,272,4.52593
838,10,474,4.52401
840,1,408,4.49805
840,2,169,4.4555
840,3,64,4.40635
840,4,483,4.40314
840,5,318,4.39413
840,6,114,4.34599
840,7,313,4.34032
840,8,12,4.32252
840,9,50,4.31764
840,10,603,4.31062
842,1,408,4.49805
842,2,169,4.4555
842,3,64,4.40635
842,4,483,4.40314
842,5,318,4.39413
842,6,114,4.34599
842,7,313,4.34032
842,8,12,4.32252
842,9,50,4.31764
842,10,603,4.31062
851,1,408,4.62052
851,2,169,4.59763
851,3,318,4.49273
851,4,114,4.48741
851,5,98,4.4702
851,6,603,4.4361
851,7,178,4.42721
851,8,50,4.42524
851,9,357,4.42439
851,10,127,4.40692
852,1,408,4.49805
852,2,169,4.4555
852,3,64,4.40635
852,4,483,4.40314
852,5,318,4.39413
852,6,114,4.34599
852,7,313,4.34032
852,8,12,4.32252
852,9,50,4.31764
852,10,603,4.31062
856,1,408,4.49805
856,2,169,4.4555
856,3,64,4.40635
856,4,483,4.40314
856,5,318,4.39413
856,6,114,4.34599
856,7,313,4.34032
856,8,12,4.32252
856,9,50,4.31764
856,10,603,4.31062
863,1,408,4.49805
863,2,169,4.4555
863,3,64,4.40635
863,4,483,4.40314
863,5,318,4.39413
863,6,114,4.34599
863,7,313,4.34032
863,8,12,4.32252
863,9,50,4.31764
863,10,603,4.31062
864,1,313,4.62894
864,2,272,4.56067
864,3,657,4.53835
864,4,1449,4.52927
864,5,963,4.52497
864,6,113,4.51669
864,7,480,4.49491
864,8,515,4.48328
864,9,251,4.46189
864,10,427,4.45984
866,1,408,4.49805
866,2,169,4.4555
866,3,64,4.40635
866,4,483,4.40314
866,5,318,4.39413
866,6,114,4.34599
866,7,313,4.34032
866,8,12,4.32252
866,9,50,4.31764
866,10,603,4.31062
870,1,408,4.31439
870,2,64,4.15035
870,3,114,4.10435
870,4,187,4.07754
870,5,285,4.02483
870,6,1367,4.02083
870,7,251,4.0121
870,8,493,4.01139
870,9,100,3.99644
870,10,963,3.9754
873,1,408,4.49805
873,2,169,4.4555
873,3,64,4.40635
873,4,483,4.40314
873,5,318,4.39413
873,6,114,4.34599
873,7,313,4.34032
873,8,12,4.32252
873,9,50,4.31764
873,10,603,4.31062
880,1,408,4.58707
880,2,169,4.55404
880,3,483,4.50867
880,4,178,4.44072
880,5,313,4.43833
880,6,114,4.43605
880,7,272,4.40382
880,8,134,4.40126
880,9,480,4.39339
880,10,427,4.36835
883,1,408,4.49805
883,2,169,4.4555
883,3,64,4.40635
883,4,483,4.40314
883,5,318,4.39413
883,6,114,4.34599
883,7,313,4.34032
883,8,12,4.32252
883,9,50,4.31764
883,10,603,4.31062
891,1,408,5.02516
891,2,169,4.96096
891,3,318,4.92192
891,4,64,4.91636
891,5,483,4.87037
891,6,114,4.83755
891,7,313,4.82066
891,8,50,4.80422
891,9,1449,4.80294
891,10,603,4.79541
894,1,408,4.57994
894,2,169,4.53777
894,3,483,4.461
894,4,64,4.4112
894,5,127,4.37778
894,6,114,4.3727
894,7,603,4.37007
894,8,474,4.36406
894,9,657,4.33743
894,10,1449,4.3355
903,1,408,4.49805
903,2,169,4.4555
903,3,64,4.40635
903,4,483,4.40314
903,5,318,4.39413
903,6,114,4.34599
903,7,313,4.34032
903,8,12,4.32252
903,9,50,4.31764
903,10,603,4.31062
909,1,408,4.49805
909,2,169,4.4555
909,3,64,4.40635
909,4,483,4.40314
909,5,318,4.39413
909,6,114,4.34599
909,7,313,4.34032
909,8,12,4.32252
909,9,50,4.31764
909,10,603,4.31062
911,1,408,4.49805
911,2,169,4.4555
911,3,64,4.40635
911,4,483,4.40314
911,5,318,4.39413
911,6,114,4.34599
911,7,313,4.34032
911,8,12,4.32252
911,9,50,4.31764
911,10,603,4.31062
913,1,114,4.04787
913,2,178,4.00066
913,3,187,3.96989
913,4,480,3.96886
913,5,313,3.96775
913,6,511,3.96288
913,7,134,3.96287
913,8,251,3.93518
913,9,285,3.93239
913,10,513,3.92894
915,1,408,4.49805
915,2,169,4.4555
915,3,64,4.40635
915,4,483,4.40314
915,5,318,4.39413
915,6,114,4.34599
915,7,313,4.34032
915,8,12,4.32252
915,9,50,4.31764
915,10,603,4.31062
918,1,408,4.49805
918,2,169,4.4555
918,3,64,4.40635
918,4,483,4.40314
918,5,318,4.39413
918,6,114,4.34599
918,7,313,4.34032
918,8,12,4.32252
918,9,50,4.31764
918,10,603,4.31062
922,1,408,4.49805
922,2,169,4.4555
922,3,64,4.40635
922,4,483,4.40314
922,5,318,4.39413
922,6,114,4.34599
922,7,313,4.34032
922,8,12,4.32252
922,9,50,4.31764
922,10,603,4.31062
924,1,408,4.42971
924,2,169,4.36386
924,3,483,4.31598
924,4,603,4.21496
924,5,1449,4.21309
924,6,963,4.20462
924,7,272,4.20185
924,8,98,4.1992
924,9,657,4.16356
924,10,113,4.15956
931,1,408,4.49805
931,2,169,4.4555
931,3,64,4.40635
931,4,483,4.40314
931,5,318,4.39413
931,6,114,4.34599
931,7,313,4.34032
931,8,12,4.32252
931,9,50,4.31764
931,10,603,4.31062
932,1,408,4.49805
932,2,169,4.4555
932,3,64,4.40635
932,4,483,4.40314
932,5,318,4.39413
932,6,114,4.34599
932,7,313,4.34032
932,8,12,4.32252
932,9,50,4.31764
932,10,603,4.31062
934,1,408,4.49805
934,2,169,4.4555
934,3,64,4.40635
934,4,483,4.40314
934,5,318,4.39413
934,6,114,4.34599
934,7,313,4.34032
934,8,12,4.32252
934,9,50,4.31764
934,10,603,4.31062
938,1,408,4.49805
938,2,169,4.4555
938,3,64,4.40635
938,4,483,4.40314
938,5,318,4.39413
938,6,114,4.34599
938,7,313,4.34032
938,8,12,4.32252
938,9,50,4.31764
938,10,603,4.31062
940,1,408,4.17083
940,2,169,4.16233
940,3,64,4.12113
940,4,318,4.11575
940,5,483,4.09922
940,6,114,4.0966
940,7,1449,4.08067
940,8,603,3.9813
940,9,963,3.96718
940,10,113,3.95791
942,1,408,4.49805
942,2,169,4.4555
942,3,64,4.40635
942,4,483,4.40314
942,5,318,4.39413
942,6,114,4.34599
942,7,313,4.34032
942,8,12,4.32252
942,9,50,4.31764
942,10,603,4.31062
