row_id,partition,fold
19835,cv_train,2
18442,cv_train,2
6883,cv_train,2
15953,cv_train,2
12472,cv_train,2
16476,cv_train,2
10803,cv_train,2
12868,cv_train,2
19232,cv_train,2
10325,cv_train,2
12509,cv_train,2
13746,cv_train,2
5041,cv_train,2
14517,cv_train,2
17013,cv_train,2
11863,cv_train,2
3492,cv_train,2
13321,cv_train,2
11059,cv_train,2
16321,cv_train,2
8276,cv_train,2
20508,cv_train,2
12790,cv_train,2
7724,cv_train,2
10063,cv_train,2
19471,cv_train,2
18916,cv_train,2
1206,cv_train,2
8584,cv_train,2
5280,cv_train,2
3260,cv_train,2
14828,cv_train,2
16456,cv_train,2
1198,cv_train,2
4423,cv_train,2
15419,cv_train,2
9458,cv_train,2
14842,cv_train,2
19083,cv_train,2
5874,cv_train,2
18385,cv_train,2
7944,cv_train,2
19740,cv_train,2
16532,cv_train,2
1337,cv_train,2
1578,cv_train,2
15991,cv_train,2
13563,cv_train,2
20321,cv_train,2
19436,cv_train,2
15397,cv_train,2
13675,cv_train,2
19982,cv_train,2
19375,cv_train,2
8638,cv_train,2
17110,cv_train,2
2749,cv_train,2
20367,cv_train,2
10094,cv_train,2
13502,cv_train,2
2949,cv_train,2
2211,cv_train,2
17369,cv_train,2
12428,cv_train,2
6838,cv_train,2
7630,cv_train,2
9201,cv_train,2
17693,cv_train,2
3216,cv_train,2
14575,cv_train,2
1506,cv_train,2
14598,cv_train,2
12080,cv_train,2
17229,cv_train,2
4240,cv_train,2
4468,cv_train,2
4954,cv_train,2
2184,cv_train,2
14998,cv_train,2
14352,cv_train,2
5514,cv_train,2
5080,cv_train,2
14999,cv_train,2
2057,cv_train,2
2185,cv_train,2
15712,cv_train,2
8727,cv_train,2
2409,cv_train,2
11445,cv_train,2
1944,cv_train,2
18047,cv_train,2
17739,cv_train,2
10590,cv_train,2
19131,cv_train,2
19114,cv_train,2
14381,cv_train,2
15783,cv_train,2
17352,cv_train,2
9355,cv_train,2
13217,cv_train,2
9552,cv_train,2
14213,cv_train,2
202,cv_train,2
14549,cv_train,2
4221,cv_train,2
10125,cv_train,2
12669,cv_train,2
14341,cv_train,2
8472,cv_train,2
12518,cv_train,2
14558,cv_train,2
2208,cv_train,2
13550,cv_train,2
18674,cv_train,2
6761,cv_train,2
11654,cv_train,2
3881,cv_train,2
7317,cv_train,2
9666,cv_train,2
17945,cv_train,2
6426,cv_train,2
2684,cv_train,2
18158,cv_train,2
5409,cv_train,2
14886,cv_train,2
6884,cv_train,2
16714,cv_train,2
19233,cv_train,2
8403,cv_train,2
262,cv_train,2
10821,cv_train,2
13504,cv_train,2
11698,cv_train,2
20451,cv_train,2
3163,cv_train,2
4249,cv_train,2
9221,cv_train,2
7088,cv_train,2
9691,cv_train,2
15785,cv_train,2
4707,cv_train,2
14117,cv_train,2
6386,cv_train,2
8373,cv_train,2
16464,cv_train,2
10746,cv_train,2
13932,cv_train,2
13894,cv_train,2
14016,cv_train,2
14681,cv_train,2
17644,cv_train,2
12420,cv_train,2
2989,cv_train,2
2854,cv_train,2
17801,cv_train,2
3427,cv_train,2
19333,cv_train,2
4871,cv_train,2
10808,cv_train,2
8793,cv_train,2
14642,cv_train,2
20276,cv_train,2
2648,cv_train,2
7181,cv_train,2
2232,cv_train,2
3147,cv_train,2
6858,cv_train,2
1734,cv_train,2
8449,cv_train,2
13145,cv_train,2
7996,cv_train,2
6331,cv_train,2
7379,cv_train,2
17377,cv_train,2
5368,cv_train,2
15144,cv_train,2
16593,cv_train,2
13518,cv_train,2
18891,cv_train,2
10114,cv_train,2
10168,cv_train,2
14640,cv_train,2
9876,cv_train,2
18465,cv_train,2
18338,cv_train,2
1357,cv_train,2
13954,cv_train,2
7203,cv_train,2
12134,cv_train,2
3799,cv_train,2
17053,cv_train,2
6474,cv_train,2
557,cv_train,2
15686,cv_train,2
1152,cv_train,2
4715,cv_train,2
168,cv_train,2
14255,cv_train,2
11364,cv_train,2
8141,cv_train,2
14008,cv_train,2
17021,cv_train,2
7821,cv_train,2
17623,cv_train,2
11940,cv_train,2
15563,cv_train,2
7488,cv_train,2
20550,cv_train,2
335,cv_train,2
4273,cv_train,2
15679,cv_train,2
19983,cv_train,2
14415,cv_train,2
10084,cv_train,2
7988,cv_train,2
14871,cv_train,2
634,cv_train,2
1172,cv_train,2
19141,cv_train,2
17935,cv_train,2
4878,cv_train,2
11441,cv_train,2
2852,cv_train,2
15412,cv_train,2
6010,cv_train,2
340,cv_train,2
20317,cv_train,2
7583,cv_train,2
18188,cv_train,2
38,cv_train,2
13013,cv_train,2
16236,cv_train,2
13579,cv_train,2
4167,cv_train,2
18643,cv_train,2
5996,cv_train,2
1048,cv_train,2
20580,cv_train,2
16682,cv_train,2
5666,cv_train,2
18670,cv_train,2
16294,cv_train,2
10136,cv_train,2
14851,cv_train,2
16342,cv_train,2
7269,cv_train,2
6272,cv_train,2
10149,cv_train,2
7263,cv_train,2
15831,cv_train,2
18066,cv_train,2
974,cv_train,2
7495,cv_train,2
5329,cv_train,2
16567,cv_train,2
17530,cv_train,2
2624,cv_train,2
9419,cv_train,2
821,cv_train,2
17273,cv_train,2
5710,cv_train,2
6804,cv_train,2
19242,cv_train,2
15508,cv_train,2
6004,cv_train,2
18931,cv_train,2
20282,cv_train,2
4361,cv_train,2
958,cv_train,2
3614,cv_train,2
1562,cv_train,2
16824,cv_train,2
16394,cv_train,2
17544,cv_train,2
12031,cv_train,2
2666,cv_train,2
4384,cv_train,2
14786,cv_train,2
9780,cv_train,2
20539,cv_train,2
18070,cv_train,2
8629,cv_train,2
4392,cv_train,2
7183,cv_train,2
6487,cv_train,2
9297,cv_train,2
19869,cv_train,2
15575,cv_train,2
12550,cv_train,2
3503,cv_train,2
4172,cv_train,2
11194,cv_train,2
16894,cv_train,2
15895,cv_train,2
1777,cv_train,2
17194,cv_train,2
9371,cv_train,2
8661,cv_train,2
16194,cv_train,2
3891,cv_train,2
10464,cv_train,2
660,cv_train,2
5820,cv_train,2
13099,cv_train,2
18310,cv_train,2
10358,cv_train,2
8420,cv_train,2
14353,cv_train,2
12179,cv_train,2
17241,cv_train,2
19217,cv_train,2
1771,cv_train,2
15820,cv_train,2
14825,cv_train,2
7090,cv_train,2
10283,cv_train,2
19796,cv_train,2
1124,cv_train,2
15483,cv_train,2
6233,cv_train,2
1089,cv_train,2
17513,cv_train,2
18633,cv_train,2
11800,cv_train,2
3439,cv_train,2
3511,cv_train,2
20545,cv_train,2
331,cv_train,2
8949,cv_train,2
18545,cv_train,2
20140,cv_train,2
11809,cv_train,2
6635,cv_train,2
2789,cv_train,2
3353,cv_train,2
14010,cv_train,2
6238,cv_train,2
20406,cv_train,2
13047,cv_train,2
17237,cv_train,2
7738,cv_train,2
13921,cv_train,2
15456,cv_train,2
1695,cv_train,2
9799,cv_train,2
20224,cv_train,2
7866,cv_train,2
4773,cv_train,2
6192,cv_train,2
3737,cv_train,2
14776,cv_train,2
901,cv_train,2
8810,cv_train,2
2352,cv_train,2
11075,cv_train,2
3304,cv_train,2
12159,cv_train,2
11128,cv_train,2
3411,cv_train,2
5693,cv_train,2
19587,cv_train,2
10163,cv_train,2
4369,cv_train,2
10550,cv_train,2
6220,cv_train,2
313,cv_train,2
20165,cv_train,2
11416,cv_train,2
18041,cv_train,2
14803,cv_train,2
18660,cv_train,2
3533,cv_train,2
2670,cv_train,2
17396,cv_train,2
18748,cv_train,2
10194,cv_train,2
17936,cv_train,2
13331,cv_train,2
5231,cv_train,2
19602,cv_train,2
20570,cv_train,2
3857,cv_train,2
3515,cv_train,2
13730,cv_train,2
1470,cv_train,2
4717,cv_train,2
5452,cv_train,2
6998,cv_train,2
8433,cv_train,2
12496,cv_train,2
13916,cv_train,2
6019,cv_train,2
10039,cv_train,2
11017,cv_train,2
1957,cv_train,2
3294,cv_train,2
9952,cv_train,2
8240,cv_train,2
5735,cv_train,2
18243,cv_train,2
18612,cv_train,2
16314,cv_train,2
6916,cv_train,2
7416,cv_train,2
14055,cv_train,2
15543,cv_train,2
10670,cv_train,2
3557,cv_train,2
10797,cv_train,2
3466,cv_train,2
14334,cv_train,2
14425,cv_train,2
12757,cv_train,2
135,cv_train,2
10491,cv_train,2
8858,cv_train,2
4622,cv_train,2
18700,cv_train,2
2019,cv_train,2
16581,cv_train,2
281,cv_train,2
5335,cv_train,2
18192,cv_train,2
7842,cv_train,2
3408,cv_train,2
6447,cv_train,2
11516,cv_train,2
7193,cv_train,2
3006,cv_train,2
12646,cv_train,2
14708,cv_train,2
11982,cv_train,2
18427,cv_train,2
1033,cv_train,2
18900,cv_train,2
5502,cv_train,2
16104,cv_train,2
6127,cv_train,2
6123,cv_train,2
8338,cv_train,2
12401,cv_train,2
1517,cv_train,2
15370,cv_train,2
9511,cv_train,2
13329,cv_train,2
13239,cv_train,2
4510,cv_train,2
15942,cv_train,2
6366,cv_train,2
15019,cv_train,2
6323,cv_train,2
18252,cv_train,2
19754,cv_train,2
3510,cv_train,2
386,cv_train,2
11054,cv_train,2
7259,cv_train,2
11341,cv_train,2
311,cv_train,2
2431,cv_train,2
18703,cv_train,2
1998,cv_train,2
17514,cv_train,2
4286,cv_train,2
8802,cv_train,2
12288,cv_train,2
5430,cv_train,2
16772,cv_train,2
7178,cv_train,2
1159,cv_train,2
15037,cv_train,2
3975,cv_train,2
16251,cv_train,2
10366,cv_train,2
3204,cv_train,2
11820,cv_train,2
2276,cv_train,2
19617,cv_train,2
19290,cv_train,2
12093,cv_train,2
13407,cv_train,2
3628,cv_train,2
4253,cv_train,2
5105,cv_train,2
12632,cv_train,2
5650,cv_train,2
11470,cv_train,2
19578,cv_train,2
4311,cv_train,2
5220,cv_train,2
15539,cv_train,2
9231,cv_train,2
18503,cv_train,2
11879,cv_train,2
16458,cv_train,2
9245,cv_train,2
13585,cv_train,2
537,cv_train,2
6497,cv_train,2
14908,cv_train,2
16077,cv_train,2
6255,cv_train,2
3398,cv_train,2
18712,cv_train,2
16579,cv_train,2
10868,cv_train,2
260,cv_train,2
14377,cv_train,2
12447,cv_train,2
17531,cv_train,2
19836,cv_train,2
11166,cv_train,2
9014,cv_train,2
9879,cv_train,2
15632,cv_train,2
11807,cv_train,2
12206,cv_train,2
504,cv_train,2
14192,cv_train,2
750,cv_train,2
17201,cv_train,2
11101,cv_train,2
17578,cv_train,2
17661,cv_train,2
20218,cv_train,2
6347,cv_train,2
16709,cv_train,2
6505,cv_train,2
9246,cv_train,2
1384,cv_train,2
5357,cv_train,2
8270,cv_train,2
10027,cv_train,2
4109,cv_train,2
11819,cv_train,2
4781,cv_train,2
16511,cv_train,2
255,cv_train,2
14093,cv_train,2
6440,cv_train,2
13873,cv_train,2
15777,cv_train,2
10295,cv_train,2
16306,cv_train,2
2609,cv_train,2
8376,cv_train,2
8871,cv_train,2
16669,cv_train,2
18433,cv_train,2
5421,cv_train,2
7140,cv_train,2
8756,cv_train,2
6658,cv_train,2
8527,cv_train,2
16311,cv_train,2
7170,cv_train,2
19056,cv_train,2
13536,cv_train,2
1303,cv_train,2
4404,cv_train,2
11981,cv_train,2
6433,cv_train,2
10770,cv_train,2
10685,cv_train,2
13341,cv_train,2
12747,cv_train,2
6601,cv_train,2
10296,cv_train,2
507,cv_train,2
11885,cv_train,2
13815,cv_train,2
20130,cv_train,2
4710,cv_train,2
4716,cv_train,2
7401,cv_train,2
6361,cv_train,2
6427,cv_train,2
16861,cv_train,2
6354,cv_train,2
16721,cv_train,2
19372,cv_train,2
12812,cv_train,2
19840,cv_train,2
870,cv_train,2
5845,cv_train,2
20302,cv_train,2
4091,cv_train,2
17381,cv_train,2
12754,cv_train,2
312,cv_train,2
13875,cv_train,2
13183,cv_train,2
19225,cv_train,2
8974,cv_train,2
12143,cv_train,2
5911,cv_train,2
8264,cv_train,2
9944,cv_train,2
12061,cv_train,2
5136,cv_train,2
18961,cv_train,2
544,cv_train,2
15008,cv_train,2
5669,cv_train,2
20111,cv_train,2
19581,cv_train,2
10138,cv_train,2
20359,cv_train,2
4291,cv_train,2
13246,cv_train,2
3055,cv_train,2
5580,cv_train,2
13332,cv_train,2
625,cv_train,2
12253,cv_train,2
8745,cv_train,2
15480,cv_train,2
570,cv_train,2
13254,cv_train,2
10247,cv_train,2
8640,cv_train,2
17037,cv_train,2
14395,cv_train,2
9632,cv_train,2
6719,cv_train,2
10448,cv_train,2
6524,cv_train,2
5437,cv_train,2
20187,cv_train,2
18794,cv_train,2
10604,cv_train,2
7956,cv_train,2
15117,cv_train,2
1923,cv_train,2
14728,cv_train,2
4734,cv_train,2
8751,cv_train,2
14940,cv_train,2
8197,cv_train,2
5327,cv_train,2
3780,cv_train,2
13072,cv_train,2
9693,cv_train,2
2460,cv_train,2
11278,cv_train,2
6389,cv_train,2
15725,cv_train,2
5306,cv_train,2
16105,cv_train,2
3237,cv_train,2
7219,cv_train,2
14376,cv_train,2
618,cv_train,2
17939,cv_train,2
2862,cv_train,2
6055,cv_train,2
7557,cv_train,2
4252,cv_train,2
16295,cv_train,2
3123,cv_train,2
15230,cv_train,2
17963,cv_train,2
5652,cv_train,2
8238,cv_train,2
17246,cv_train,2
6910,cv_train,2
3278,cv_train,2
84,cv_train,2
8933,cv_train,2
16999,cv_train,2
7321,cv_train,2
12728,cv_train,2
10912,cv_train,2
19794,cv_train,2
10506,cv_train,2
9626,cv_train,2
7970,cv_train,2
12917,cv_train,2
6076,cv_train,2
6452,cv_train,2
3314,cv_train,2
4389,cv_train,2
11813,cv_train,2
5745,cv_train,2
10229,cv_train,2
20604,cv_train,2
15061,cv_train,2
15764,cv_train,2
10196,cv_train,2
7053,cv_train,2
3021,cv_train,2
18583,cv_train,2
1211,cv_train,2
15924,cv_train,2
5484,cv_train,2
20625,cv_train,2
2096,cv_train,2
11132,cv_train,2
16983,cv_train,2
14236,cv_train,2
4813,cv_train,2
16359,cv_train,2
11853,cv_train,2
17356,cv_train,2
805,cv_train,2
13824,cv_train,2
16111,cv_train,2
20287,cv_train,2
2043,cv_train,2
7246,cv_train,2
5414,cv_train,2
19481,cv_train,2
15244,cv_train,2
19158,cv_train,2
12495,cv_train,2
10152,cv_train,2
13662,cv_train,2
2006,cv_train,2
1836,cv_train,2
12541,cv_train,2
13478,cv_train,2
15267,cv_train,2
2552,cv_train,2
5648,cv_train,2
16775,cv_train,2
1079,cv_train,2
12936,cv_train,2
5642,cv_train,2
6254,cv_train,2
16907,cv_train,2
3615,cv_train,2
3020,cv_train,2
16082,cv_train,2
20426,cv_train,2
6302,cv_train,2
3635,cv_train,2
11805,cv_train,2
19860,cv_train,2
12022,cv_train,2
6613,cv_train,2
589,cv_train,2
7245,cv_train,2
15095,cv_train,2
20191,cv_train,2
9370,cv_train,2
6881,cv_train,2
702,cv_train,2
4230,cv_train,2
9451,cv_train,2
12565,cv_train,2
2891,cv_train,2
18488,cv_train,2
3894,cv_train,2
6252,cv_train,2
7649,cv_train,2
3085,cv_train,2
2216,cv_train,2
7985,cv_train,2
8103,cv_train,2
17174,cv_train,2
16589,cv_train,2
18324,cv_train,2
13587,cv_train,2
16883,cv_train,2
3363,cv_train,2
19767,cv_train,2
5782,cv_train,2
10992,cv_train,2
1137,cv_train,2
13139,cv_train,2
407,cv_train,2
8019,cv_train,2
17587,cv_train,2
5288,cv_train,2
14145,cv_train,2
2606,cv_train,2
5141,cv_train,2
3781,cv_train,2
14423,cv_train,2
11787,cv_train,2
19901,cv_train,2
11824,cv_train,2
1486,cv_train,2
9106,cv_train,2
1056,cv_train,2
1425,cv_train,2
5095,cv_train,2
5888,cv_train,2
10534,cv_train,2
19814,cv_train,2
5578,cv_train,2
3884,cv_train,2
1722,cv_train,2
6113,cv_train,2
13865,cv_train,2
3251,cv_train,2
7027,cv_train,2
3120,cv_train,2
15312,cv_train,2
15133,cv_train,2
14197,cv_train,2
15909,cv_train,2
19209,cv_train,2
15416,cv_train,2
10978,cv_train,2
1694,cv_train,2
2584,cv_train,2
3718,cv_train,2
13990,cv_train,2
3276,cv_train,2
10337,cv_train,2
730,cv_train,2
14069,cv_train,2
2239,cv_train,2
10918,cv_train,2
16655,cv_train,2
5742,cv_train,2
13942,cv_train,2
18950,cv_train,2
11052,cv_train,2
949,cv_train,2
20379,cv_train,2
572,cv_train,2
10735,cv_train,2
19955,cv_train,2
10426,cv_train,2
9765,cv_train,2
19097,cv_train,2
6131,cv_train,2
16520,cv_train,2
20588,cv_train,2
13882,cv_train,2
13592,cv_train,2
9146,cv_train,2
16095,cv_train,2
7042,cv_train,2
7065,cv_train,2
4356,cv_train,2
1910,cv_train,2
19850,cv_train,2
15829,cv_train,2
15949,cv_train,2
12244,cv_train,2
17872,cv_train,2
17258,cv_train,2
19247,cv_train,2
19426,cv_train,2
19942,cv_train,2
8524,cv_train,2
14959,cv_train,2
7511,cv_train,2
15874,cv_train,2
1675,cv_train,2
19500,cv_train,2
12839,cv_train,2
5799,cv_train,2
3605,cv_train,2
19889,cv_train,2
8110,cv_train,2
4682,cv_train,2
2197,cv_train,2
8325,cv_train,2
3134,cv_train,2
18497,cv_train,2
3545,cv_train,2
17233,cv_train,2
20269,cv_train,2
16588,cv_train,2
3178,cv_train,2
8613,cv_train,2
18905,cv_train,2
14110,cv_train,2
17295,cv_train,2
13711,cv_train,2
12376,cv_train,2
14494,cv_train,2
16272,cv_train,2
3068,cv_train,2
20247,cv_train,2
16299,cv_train,2
6816,cv_train,2
2719,cv_train,2
11204,cv_train,2
15297,cv_train,2
16041,cv_train,2
251,cv_train,2
2271,cv_train,2
19648,cv_train,2
7923,cv_train,2
4969,cv_train,2
11558,cv_train,2
18764,cv_train,2
7949,cv_train,2
1132,cv_train,2
6966,cv_train,2
13670,cv_train,2
20129,cv_train,2
14318,cv_train,2
3261,cv_train,2
8216,cv_train,2
4039,cv_train,2
4374,cv_train,2
3497,cv_train,2
17306,cv_train,2
1863,cv_train,2
15655,cv_train,2
1035,cv_train,2
9350,cv_train,2
18483,cv_train,2
16623,cv_train,2
10698,cv_train,2
12944,cv_train,2
19510,cv_train,2
7402,cv_train,2
5506,cv_train,2
3714,cv_train,2
19313,cv_train,2
18088,cv_train,2
11550,cv_train,2
13002,cv_train,2
5674,cv_train,2
6639,cv_train,2
14083,cv_train,2
13029,cv_train,2
5983,cv_train,2
19789,cv_train,2
8181,cv_train,2
9702,cv_train,2
14276,cv_train,2
14778,cv_train,2
15431,cv_train,2
13530,cv_train,2
9936,cv_train,2
4496,cv_train,2
7457,cv_train,2
18315,cv_train,2
7627,cv_train,2
10137,cv_train,2
10008,cv_train,2
5579,cv_train,2
13362,cv_train,2
8723,cv_train,2
20260,cv_train,2
6197,cv_train,2
10634,cv_train,2
16277,cv_train,2
2266,cv_train,2
17954,cv_train,2
9214,cv_train,2
11281,cv_train,2
14486,cv_train,2
8460,cv_train,2
9010,cv_train,2
12756,cv_train,2
7362,cv_train,2
1086,cv_train,2
19717,cv_train,2
18563,cv_train,2
16057,cv_train,2
6899,cv_train,2
11063,cv_train,2
5055,cv_train,2
6434,cv_train,2
18404,cv_train,2
8734,cv_train,2
81,cv_train,2
19120,cv_train,2
1645,cv_train,2
15107,cv_train,2
11167,cv_train,2
14748,cv_train,2
3009,cv_train,2
5725,cv_train,2
19238,cv_train,2
15819,cv_train,2
11547,cv_train,2
19752,cv_train,2
13623,cv_train,2
19786,cv_train,2
8142,cv_train,2
7125,cv_train,2
7507,cv_train,2
14230,cv_train,2
8390,cv_train,2
14370,cv_train,2
12414,cv_train,2
4589,cv_train,2
19532,cv_train,2
15588,cv_train,2
6269,cv_train,2
2095,cv_train,2
2815,cv_train,2
7087,cv_train,2
5910,cv_train,2
16199,cv_train,2
15098,cv_train,2
4458,cv_train,2
7606,cv_train,2
19564,cv_train,2
19548,cv_train,2
7576,cv_train,2
604,cv_train,2
3509,cv_train,2
937,cv_train,2
14570,cv_train,2
10499,cv_train,2
5106,cv_train,2
15089,cv_train,2
476,cv_train,2
19739,cv_train,2
13526,cv_train,2
16519,cv_train,2
17720,cv_train,2
13595,cv_train,2
10349,cv_train,2
14957,cv_train,2
3732,cv_train,2
9806,cv_train,2
13570,cv_train,2
2885,cv_train,2
20565,cv_train,2
14321,cv_train,2
10191,cv_train,2
3748,cv_train,2
3239,cv_train,2
5429,cv_train,2
11541,cv_train,2
3355,cv_train,2
14258,cv_train,2
13028,cv_train,2
16420,cv_train,2
7355,cv_train,2
10108,cv_train,2
6839,cv_train,2
13118,cv_train,2
11035,cv_train,2
8711,cv_train,2
20474,cv_train,2
12352,cv_train,2
3906,cv_train,2
19140,cv_train,2
7225,cv_train,2
19944,cv_train,2
11021,cv_train,2
1635,cv_train,2
7295,cv_train,2
15003,cv_train,2
3724,cv_train,2
18800,cv_train,2
16860,cv_train,2
5163,cv_train,2
12199,cv_train,2
4930,cv_train,2
16601,cv_train,2
2283,cv_train,2
7882,cv_train,2
19425,cv_train,2
18328,cv_train,2
8415,cv_train,2
9085,cv_train,2
13069,cv_train,2
1908,cv_train,2
12792,cv_train,2
16526,cv_train,2
1118,cv_train,2
7242,cv_train,2
13671,cv_train,2
6155,cv_train,2
9464,cv_train,2
4197,cv_train,2
11946,cv_train,2
6102,cv_train,2
14004,cv_train,2
17953,cv_train,2
16911,cv_train,2
15038,cv_train,2
18232,cv_train,2
1827,cv_train,2
5992,cv_train,2
12933,cv_train,2
10270,cv_train,2
15332,cv_train,2
8590,cv_train,2
15404,cv_train,2
5576,cv_train,2
18178,cv_train,2
17497,cv_train,2
18801,cv_train,2
17607,cv_train,2
13850,cv_train,2
9744,cv_train,2
12267,cv_train,2
8225,cv_train,2
7659,cv_train,2
1259,cv_train,2
18949,cv_train,2
16433,cv_train,2
14609,cv_train,2
6245,cv_train,2
1392,cv_train,2
8159,cv_train,2
11126,cv_train,2
2325,cv_train,2
2503,cv_train,2
247,cv_train,2
17296,cv_train,2
7019,cv_train,2
8261,cv_train,2
4008,cv_train,2
15093,cv_train,2
2087,cv_train,2
19972,cv_train,2
18765,cv_train,2
5961,cv_train,2
19301,cv_train,2
12564,cv_train,2
886,cv_train,2
10120,cv_train,2
493,cv_train,2
20636,cv_train,2
3575,cv_train,2
18222,cv_train,2
17546,cv_train,2
7791,cv_train,2
14073,cv_train,2
16617,cv_train,2
13324,cv_train,2
16205,cv_train,2
2856,cv_train,2
13949,cv_train,2
12444,cv_train,2
6310,cv_train,2
9661,cv_train,2
14115,cv_train,2
3357,cv_train,2
16715,cv_train,2
15262,cv_train,2
6741,cv_train,2
18932,cv_train,2
4808,cv_train,2
8593,cv_train,2
13261,cv_train,2
18169,cv_train,2
8747,cv_train,2
20267,cv_train,2
522,cv_train,2
11344,cv_train,2
19466,cv_train,2
10681,cv_train,2
7145,cv_train,2
2246,cv_train,2
2215,cv_train,2
151,cv_train,2
15092,cv_train,2
20109,cv_train,2
14148,cv_train,2
1809,cv_train,2
7271,cv_train,2
7628,cv_train,2
4812,cv_train,2
10926,cv_train,2
909,cv_train,2
7651,cv_train,2
3325,cv_train,2
12334,cv_train,2
16047,cv_train,2
14220,cv_train,2
12060,cv_train,2
2386,cv_train,2
17863,cv_train,2
5855,cv_train,2
2603,cv_train,2
10460,cv_train,2
8113,cv_train,2
515,cv_train,2
4676,cv_train,2
18314,cv_train,2
13050,cv_train,2
1497,cv_train,2
871,cv_train,2
11360,cv_train,2
5985,cv_train,2
7049,cv_train,2
17999,cv_train,2
2493,cv_train,2
19493,cv_train,2
4318,cv_train,2
15720,cv_train,2
18609,cv_train,2
2567,cv_train,2
3591,cv_train,2
4533,cv_train,2
10437,cv_train,2
7279,cv_train,2
6873,cv_train,2
6298,cv_train,2
9852,cv_train,2
4891,cv_train,2
16866,cv_train,2
13950,cv_train,2
15131,cv_train,2
17433,cv_train,2
9938,cv_train,2
16799,cv_train,2
14716,cv_train,2
17924,cv_train,2
17075,cv_train,2
19639,cv_train,2
11011,cv_train,2
2278,cv_train,2
12272,cv_train,2
13543,cv_train,2
2103,cv_train,2
12484,cv_train,2
6322,cv_train,2
17218,cv_train,2
18051,cv_train,2
13235,cv_train,2
716,cv_train,2
11233,cv_train,2
2282,cv_train,2
3534,cv_train,2
1244,cv_train,2
8471,cv_train,2
6485,cv_train,2
7093,cv_train,2
8100,cv_train,2
7050,cv_train,2
11676,cv_train,2
17064,cv_train,2
19914,cv_train,2
17211,cv_train,2
1336,cv_train,2
10700,cv_train,2
764,cv_train,2
13126,cv_train,2
3417,cv_train,2
10455,cv_train,2
2403,cv_train,2
7674,cv_train,2
10225,cv_train,2
10264,cv_train,2
6940,cv_train,2
5619,cv_train,2
16304,cv_train,2
8547,cv_train,2
19749,cv_train,2
3319,cv_train,2
15741,cv_train,2
14802,cv_train,2
15721,cv_train,2
17122,cv_train,2
13709,cv_train,2
4449,cv_train,2
4936,cv_train,2
15805,cv_train,2
15128,cv_train,2
14154,cv_train,2
9698,cv_train,2
11548,cv_train,2
6257,cv_train,2
13061,cv_train,2
10857,cv_train,2
3396,cv_train,2
5643,cv_train,2
1549,cv_train,2
7746,cv_train,2
8010,cv_train,2
14862,cv_train,2
9429,cv_train,2
6063,cv_train,2
12687,cv_train,2
11129,cv_train,2
7710,cv_train,2
15524,cv_train,2
4568,cv_train,2
18083,cv_train,2
16050,cv_train,2
13097,cv_train,2
5261,cv_train,2
9347,cv_train,2
10737,cv_train,2
16710,cv_train,2
9809,cv_train,2
6071,cv_train,2
20010,cv_train,2
3755,cv_train,2
3422,cv_train,2
5148,cv_train,2
11053,cv_train,2
12173,cv_train,2
9007,cv_train,2
3359,cv_train,2
12672,cv_train,2
16891,cv_train,2
12767,cv_train,2
18119,cv_train,2
4328,cv_train,2
15469,cv_train,2
4153,cv_train,2
10966,cv_train,2
970,cv_train,2
1726,cv_train,2
10747,cv_train,2
13946,cv_train,2
10210,cv_train,2
11443,cv_train,2
17329,cv_train,2
8840,cv_train,2
18742,cv_train,2
12010,cv_train,2
16661,cv_train,2
6623,cv_train,2
8144,cv_train,2
8305,cv_train,2
2077,cv_train,2
1341,cv_train,2
20329,cv_train,2
5967,cv_train,2
20089,cv_train,2
4256,cv_train,2
12295,cv_train,2
7761,cv_train,2
20517,cv_train,2
2176,cv_train,2
20369,cv_train,2
16214,cv_train,2
6628,cv_train,2
3501,cv_train,2
16689,cv_train,2
9160,cv_train,2
7058,cv_train,2
7541,cv_train,2
17839,cv_train,2
9583,cv_train,2
16412,cv_train,2
16349,cv_train,2
3907,cv_train,2
18376,cv_train,2
9307,cv_train,2
2517,cv_train,2
2429,cv_train,2
375,cv_train,2
8792,cv_train,2
15013,cv_train,2
15885,cv_train,2
11955,cv_train,2
4089,cv_train,2
12141,cv_train,2
2476,cv_train,2
12639,cv_train,2
9992,cv_train,2
5689,cv_train,2
11634,cv_train,2
4946,cv_train,2
1394,cv_train,2
20446,cv_train,2
14233,cv_train,2
11125,cv_train,2
8574,cv_train,2
14275,cv_train,2
163,cv_train,2
17977,cv_train,2
18093,cv_train,2
1445,cv_train,2
14270,cv_train,2
9637,cv_train,2
133,cv_train,2
14203,cv_train,2
4604,cv_train,2
8041,cv_train,2
3038,cv_train,2
4011,cv_train,2
8568,cv_train,2
15601,cv_train,2
16366,cv_train,2
19074,cv_train,2
4522,cv_train,2
17933,cv_train,2
12590,cv_train,2
14424,cv_train,2
1,cv_train,2
17519,cv_train,2
19666,cv_train,2
7860,cv_train,2
17259,cv_train,2
1554,cv_train,2
9913,cv_train,2
10509,cv_train,2
5258,cv_train,2
1870,cv_train,2
10323,cv_train,2
5751,cv_train,2
11999,cv_train,2
14948,cv_train,2
7612,cv_train,2
5644,cv_train,2
18513,cv_train,2
7856,cv_train,2
3017,cv_train,2
2771,cv_train,2
14357,cv_train,2
14078,cv_train,2
14290,cv_train,2
