source_row,timestamp,partition
98128,884133544,train
17859,884133584,train
21488,884133585,train
29358,884133610,train
51543,884133610,train
20580,884133635,train
30185,884133635,train
31418,884133635,train
25843,884133657,train
30264,884133657,train
23945,884133691,train
33266,884133691,train
44954,884133691,train
50242,884133691,train
26480,884133710,train
90826,884133710,train
20128,884133733,train
20324,884133757,train
22467,884133757,train
97396,884133757,train
23670,884133785,train
54486,884133785,train
33868,884133794,train
74900,884133814,train
16358,884133818,train
46473,884133818,train
61680,884133818,train
96156,884133818,train
17877,884133819,train
24142,884133819,train
52412,884133819,train
38975,884133839,train
41502,884133859,train
33465,884133872,train
44380,884133872,train
60250,884133872,train
38702,884133881,train
36920,884133906,train
27288,884133911,train
36862,884133911,train
44596,884133911,train
60391,884133938,train
90399,884133938,train
40776,884133963,train
33605,884133972,train
48855,884133972,train
58618,884133972,train
43073,884133973,train
60356,884133973,train
54296,884133988,train
55948,884133988,train
25337,884134019,train
29753,884134019,train
49342,884134019,train
54964,884134019,train
82741,884134019,train
96587,884134019,train
46261,884134035,train
56562,884134047,train
62542,884134047,train
71081,884134047,train
39647,884134060,train
81455,884134075,train
22516,884134076,train
30884,884134104,train
35985,884134104,train
42547,884134114,train
63413,884134114,train
17329,884134134,train
28963,884134134,train
88064,884134134,train
44051,884134177,train
45433,884134177,train
74394,884134177,train
51632,884134187,train
62146,884134187,train
71410,884134187,train
33201,884134205,train
85102,884134242,train
79817,884134276,train
28607,884134290,train
50105,884134290,train
37883,884134345,train
72320,884134345,train
23067,884134363,train
62725,884134377,train
60618,884134395,train
68278,884134500,train
69872,884134515,train
28903,884134519,train
32003,884134519,train
50638,884134536,train
22683,884134553,train
63447,884134578,train
58842,884134603,train
71743,884134627,train
76739,884134628,train
17959,884134677,train
32749,884134677,train
35253,884134677,train
85423,884134677,train
66237,884134704,train
34756,884134713,train
17109,884134754,train
49315,884134754,train
58992,884134771,train
39605,884134780,train
92174,884134780,train
41972,884134810,train
88036,884134810,train
46588,884134829,train
50561,884134830,train
62400,884134853,train
23561,884134910,train
29718,884134910,train
53667,884134910,train
56398,884134936,train
88143,884134959,train
83621,884135088,train
5846,884139983,train
12842,884139983,train
7282,884140022,train
4692,884140049,train
85188,884140049,train
9646,884140078,train
30932,884140078,train
73802,884140079,train
304,884140115,train
9574,884140115,train
49577,884140115,train
85873,884140115,train
31165,884140246,train
6955,884140247,train
58640,884140247,train
10944,884140275,train
94795,884140275,train
1675,884140307,train
9874,884140307,train
29734,884140307,train
99583,884140307,train
86682,884140336,train
1588,884140382,train
15583,884140382,train
55856,884140382,train
31187,884140428,train
35261,884140428,train
90155,884140458,train
87677,884140487,train
55963,884140488,train
61760,884140488,train
26025,884140522,train
31220,884140522,train
53319,884140522,train
64081,884140522,train
283,884140579,train
2017,884140579,train
75674,884140579,train
22000,884140610,train
33771,884140610,train
34795,884140610,train
51283,884140637,train
98963,884140637,train
58347,884140670,train
64409,884140670,train
95549,884140670,train
10960,884140709,train
11448,884140709,train
21366,884140709,train
87068,884140709,train
27789,884140750,train
32235,884140750,train
79363,884140750,train
1131,884140751,train
1615,884140751,train
76995,884140751,train
12795,884140787,train
10215,884140788,train
35776,884140788,train
51604,884140788,train
4829,884140825,train
23595,884140825,train
41158,884140825,train
24052,884140853,train
53015,884140853,train
14632,884140891,train
17813,884140891,train
29052,884140891,train
29240,884140891,train
1878,884140927,train
4209,884140927,train
5274,884140927,train
11338,884140927,train
63515,884140927,train
86421,884140927,train
2801,884140975,train
4219,884140975,train
16764,884140975,train
30229,884140975,train
38091,884140975,train
2069,884141015,train
32545,884141015,train
66543,884141015,train
6267,884141053,train
15805,884141053,train
55226,884141053,train
62130,884141053,train
77417,884141053,train
1780,884141208,train
9273,884141208,train
5625,884141438,train
9712,884141438,train
10628,884141438,train
47845,884141470,train
5044,884148603,train
12759,884148728,train
55097,884148728,train
65276,884148728,train
8145,884148885,train
42413,884148916,train
43150,884148999,train
20278,884149117,train
17865,884149340,train
31419,884149431,train
45953,884149431,train
41283,884149452,train
76468,884149453,train
13218,884149469,train
10442,884149603,train
41712,884149622,train
9514,884149646,train
19587,884149646,train
63357,884149646,train
12438,884149688,train
36545,884149722,train
14666,884149753,train
94409,884149806,train
9056,884149852,train
5113,884149877,train
29563,884149894,train
69503,884150153,train
12414,884150202,train
13857,884150202,train
2789,884150236,train
253,884150257,train
496,884150257,train
40569,884150369,train
20134,884150422,train
13319,884150656,train
93442,884150691,train
52844,884150753,train
82831,884150753,train
57507,884150865,train
44893,884150884,train
98919,884151014,train
621,884151119,train
59159,884151168,train
18930,884151316,train
1002,884151344,train
30317,884151576,train
75382,884151622,train
42553,884151683,train
9182,884151700,train
94656,884151801,train
26683,884151807,train
44926,884152129,train
53850,884152267,train
61900,884152379,train
56083,884152570,train
62836,884152570,train
50393,884152706,train
80405,884152780,train
64651,884152916,train
68696,884152917,train
76324,884152917,train
47040,884152976,train
78671,884152976,train
10194,884153000,train
87178,884153425,train
74320,884153505,train
52957,884153606,train
54440,884153606,train
54788,884153606,train
65496,884153606,train
67193,884153606,train
70733,884153606,train
71363,884153606,train
79856,884153606,train
80575,884153606,train
43428,884153712,train
46051,884153712,train
46832,884153712,train
47268,884153712,train
56795,884153712,train
68931,884153712,train
90056,884153712,train
94709,884153712,train
53419,884153728,train
47166,884153750,train
54553,884153750,train
57725,884153751,train
83249,884153751,train
38204,884181969,train
74660,884181969,train
22986,884182148,train
72052,884182148,train
5817,884182573,train
37260,884182573,train
62906,884182573,train
21154,884182600,train
33743,884182600,train
42467,884182627,train
76952,884182627,train
14218,884182657,train
25732,884182657,train
26601,884182657,train
98870,884182657,train
27134,884182685,train
54534,884182685,train
59830,884182685,train
13631,884182725,train
23184,884182725,train
25258,884182725,train
2557,884182748,train
14903,884182774,train
48607,884182774,train
57553,884182774,train
6,884182806,train
123,884182806,train
5100,884182806,train
5492,884182838,train
6298,884182838,train
14701,884182867,train
47709,884182867,train
52898,884182867,train
40642,884182868,train
49511,884182891,train
62049,884182891,train
2530,884182932,train
40110,884182933,train
37634,884182965,train
16599,884182966,train
26367,884182966,train
39587,884182966,train
58974,884182966,train
32705,884182989,train
12471,884183016,train
29938,884183016,train
509,884183063,train
7625,884183063,train
9478,884183063,train
30036,884183063,train
46601,884183063,train
74735,884183063,train
88232,884183063,train
5643,884183099,train
38275,884183099,train
97561,884183099,train
13056,884183130,train
37303,884183130,train
12870,884183236,train
26560,884183236,train
48842,884183236,train
14916,884183237,train
36751,884183256,train
6503,884183277,train
4130,884183307,train
71656,884183307,train
180,884183336,train
2178,884183336,train
1279,884183406,train
5093,884183406,train
8573,884183406,train
5447,884183572,train
14573,884183640,train
71074,884183773,train
1860,884183833,train
56769,884183833,train
58883,884183897,train
22333,884183912,train
37747,884183930,train
4277,884183952,train
8396,884183952,train
25219,884184024,train
69094,884184098,train
2336,884196057,train
6012,884196057,train
49385,884196114,train
6555,884196149,train
41817,884196149,train
10576,884196150,train
3068,884196209,train
17551,884196209,train
17582,884196238,train
27017,884196238,train
19581,884196258,train
55415,884196284,train
85532,884196284,train
41848,884196351,train
57162,884196351,train
25710,884196374,train
31823,884196374,train
40018,884196374,train
2280,884196469,train
49731,884196469,train
71052,884196469,train
91661,884196469,train
24157,884196489,train
46589,884196489,train
34979,884196523,train
76755,884196523,train
6390,884196524,train
42952,884196524,train
52881,884196524,train
3564,884196555,train
12498,884196555,train
12701,884196555,train
37337,884196555,train
86943,884196556,train
318,884196584,train
7487,884196584,train
87126,884196584,train
9131,884196605,train
14894,884196605,train
1132,884196640,train
6704,884196640,train
10606,884196640,train
48609,884196640,train
10339,884196665,train
53113,884196665,train
77043,884196665,train
14301,884196689,train
14519,884196689,train
60075,884196689,train
81717,884196689,train
8324,884196712,train
38550,884196712,train
40479,884196712,train
6172,884196741,train
12008,884196741,train
13310,884196741,train
52577,884196741,train
99287,884196741,train
2080,884196765,train
15866,884196765,train
23720,884196765,train
24025,884196765,train
38902,884196765,train
32879,884196785,train
14609,884196805,train
91183,884196805,train
13688,884196806,train
6846,884196896,train
61563,884196896,train
78267,884196896,train
403,884196921,train
4566,884196921,train
8360,884196921,train
22292,884196921,train
49589,884196921,train
4446,884196938,train
10173,884196964,train
38499,884196964,train
64266,884196984,train
9677,884196985,train
10007,884196985,train
25058,884196985,train
44613,884197006,train
18173,884197027,train
49464,884197027,train
37562,884197052,train
42327,884197052,train
11034,884197068,train
18952,884197068,train
22875,884197068,train
25934,884197068,train
29401,884197068,train
43220,884197068,train
75254,884197068,train
2507,884197091,train
8843,884197091,train
22223,884197091,train
19618,884197108,train
4460,884197131,train
37396,884197131,train
65322,884197131,train
310,884197193,train
9913,884197193,train
11518,884197193,train
21725,884197193,train
28642,884197193,train
80213,884197193,train
9591,884197235,train
26590,884197235,train
97754,884197235,train
989,884197264,train
3291,884197264,train
17605,884197264,train
23838,884197264,train
78732,884197264,train
81478,884197264,train
4404,884197287,train
5564,884197287,train
11847,884197287,train
22968,884197287,train
27495,884197287,train
62697,884197307,train
10577,884197308,train
10898,884197308,train
1315,884197330,train
5563,884197330,train
14520,884197330,train
90829,884197330,train
1643,884197352,train
12726,884197352,train
18962,884197352,train
96136,884197352,train
11233,884197394,train
6493,884197419,train
14899,884197419,train
16131,884197419,train
85061,884197419,train
3287,884198772,train
3899,884198772,train
9343,884198772,train
25729,884198772,train
26938,884198772,train
62256,884198772,train
67449,884198772,train
76091,884198772,train
90736,884198772,train
92081,884198772,train
4119,884199624,train
9433,884199624,train
42269,884199624,train
88987,884199624,train
13172,884199625,train
98271,884199625,train
36397,884201716,train
16948,884201736,train
27333,884201774,train
49180,884202243,train
34401,884203128,train
41547,884203281,train
18983,884203501,train
23420,884204427,train
24868,884204427,train
977,884204501,train
60979,884204509,train
43373,884204510,train
9830,884204577,train
6140,884204637,train
71476,884204666,train
79261,884204709,train
54848,884204727,train
86090,884204727,train
52786,884204919,train
56526,884204919,train
25746,884204993,train
29098,884204993,train
66351,884205050,train
25832,884205081,train
22329,884205114,train
23421,884205114,train
34212,884205114,train
87103,884205151,train
6587,884205185,train
71951,884205201,train
64932,884205219,train
77720,884205246,train
4230,884205252,train
84044,884205252,train
90354,884205263,train
4262,884205277,train
22832,884205277,train
71454,884205277,train
1736,884205317,train
27780,884205317,train
38541,884205317,train
96153,884205346,train
2991,884205385,train
11568,884205385,train
65157,884205385,train
19709,884206191,train
40659,884206191,train
30673,884206270,train
46342,884206270,train
8604,884206330,train
27918,884206330,train
4548,884206401,train
19689,884206401,train
88019,884206401,train
60808,884206428,train
26833,884206482,train
1037,884206513,train
59045,884206587,train
30721,884206659,train
38362,884206659,train
21063,884206748,train
48355,884206773,train
43555,884206806,train
18838,884206807,train
45991,884206807,train
56314,884206847,train
4044,884207009,train
53928,884207009,train
4303,884207058,train
6107,884207112,train
13903,884207136,train
9064,884207206,train
17292,884207206,train
38540,884207206,train
48831,884207206,train
11793,884207239,train
21059,884207239,train
37931,884207239,train
49323,884207239,train
5343,884207267,train
40763,884207267,train
3229,884207298,train
78462,884207298,train
2003,884207325,train
5882,884207392,train
27176,884207392,train
2966,884207424,train
111,884207492,train
21195,884207492,train
34737,884207525,train
45819,884207525,train
54088,884207525,train
10591,884207560,train
45022,884207560,train
80738,884207584,train
31662,884207611,train
13590,884207612,train
24334,884207612,train
18484,884207654,train
20022,884207654,train
23774,884207654,train
5931,884207691,train
37476,884207691,train
12287,884207733,train
17128,884207733,train
51122,884207733,train
99253,884207733,train
21689,884207734,train
1004,884207833,train
10658,884207833,train
42913,884207858,train
65019,884207897,train
69424,884207897,train
4588,884207946,train
15648,884207946,train
36171,884207946,train
2163,884208061,train
17258,884208061,train
44520,884208061,train
15310,884208098,train
17974,884208098,train
23475,884208098,train
37495,884208137,train
43902,884208137,train
553,884208173,train
1154,884208173,train
6084,884208200,train
13168,884208200,train
16331,884208241,train
72188,884208241,train
2639,884208273,train
8775,884208273,train
18633,884208273,train
72626,884208273,train
4489,884208326,train
18802,884208326,train
37970,884208326,train
88710,884208326,train
92935,884208326,train
11662,884208377,train
43595,884208419,train
72846,884208419,train
35117,884208454,train
4470,884208455,train
33964,884208455,train
34814,884208490,train
7588,884208491,train
3540,884208518,train
14461,884208518,train
29017,884208571,train
46320,884208571,train
86398,884208571,train
50327,884208595,train
82120,884208623,train
16664,884208624,train
19483,884208624,train
3138,884208651,train
32629,884208682,train
4931,884208710,train
15246,884208710,train
18686,884208739,train
4214,884208778,train
95075,884208778,train
3356,884208834,train
43737,884208876,train
60723,884208876,train
34234,884208951,train
48136,884208952,train
9618,884209003,train
65757,884209073,train
5435,884209147,train
37505,884209188,train
61868,884209188,train
94338,884209188,train
8974,884209221,train
2595,884209264,train
10247,884209264,train
18848,884209264,train
21485,884209264,train
38668,884209264,train
17758,884209291,train
10890,884209353,train
22035,884209353,train
56937,884209353,train
79845,884209379,train
18199,884209412,train
70221,884209412,train
14743,884209451,train
86882,884209451,train
98568,884209451,train
42708,884209504,train
63385,884209535,train
51801,884209536,train
24364,884209569,train
45664,884209569,train
87525,884209569,train
62004,884213984,train
79723,884219701,train
94428,884219701,train
98360,884219701,train
99725,884219701,train
79183,884219768,train
85107,884219768,train
90218,884219768,train
71903,884219953,train
75442,884219953,train
79143,884219953,train
96318,884219953,train
76006,884219993,train
87089,884219993,train
87097,884219993,train
93910,884219993,train
70786,884220058,train
72658,884220058,train
75397,884220058,train
80716,884220058,train
95315,884220058,train
68868,884220094,train
93758,884220094,train
68114,884220131,train
93739,884220131,train
85150,884220163,train
92828,884220163,train
93048,884222085,train
92580,884222552,train
88763,884229092,train
79544,884229194,train
67900,884229224,train
65332,884229250,train
79915,884237291,train
84448,884237291,train
80169,884237633,train
41132,884237751,train
40972,884238002,train
48119,884238002,train
77312,884238002,train
49789,884238162,train
70236,884238247,train
92470,884238247,train
99598,884238559,train
96709,884238614,train
23704,884238652,train
34268,884238652,train
2366,884238693,train
9326,884238693,train
13998,884238693,train
25818,884238693,train
56040,884238693,train
2492,884238728,train
73843,884238728,train
5110,884238752,train
5938,884238778,train
17427,884238778,train
46826,884238778,train
13257,884238817,train
14789,884238817,train
18627,884238817,train
29468,884238817,train
42245,884238817,train
51148,884238817,train
35,884238860,train
221,884238860,train
6796,884238860,train
12405,884238860,train
653,884238887,train
21852,884238887,train
51531,884238887,train
22481,884238911,train
27320,884238911,train
2104,884238939,train
4909,884238939,train
70614,884238939,train
2402,884238966,train
24256,884238966,train
42469,884238966,train
10792,884238997,train
79939,884238997,train
48465,884239057,train
90862,884239057,train
91732,884239057,train
46809,884239123,train
48025,884239123,train
66214,884239123,train
73534,884239368,train
10065,884239449,train
19610,884239449,train
2543,884239471,train
33601,884239472,train
98854,884239472,train
19463,884239493,train
95998,884239498,train
2646,884239525,train
9505,884239525,train
38938,884239552,train
6017,884239553,train
46189,884239553,train
68542,884239566,train
83419,884239566,train
54754,884239574,train
22765,884239616,train
24295,884239616,train
33293,884239616,train
67916,884239616,train
27655,884239655,train
49089,884239655,train
35409,884239686,train
26568,884239687,train
78297,884239687,train
27990,884239712,train
1247,884239744,train
98621,884239744,train
63568,884239745,train
18479,884239791,train
35810,884239791,train
41034,884239791,train
44272,884239886,train
53684,884239886,train
42516,884240629,train
83048,884240629,train
63138,884240732,train
48459,884241192,train
35111,884266022,train
7654,884266051,train
88306,884266083,train
11109,884266100,train
83403,884267828,train
74111,884267891,train
82188,884267891,train
21609,884268770,train
9666,884286678,train
15059,884286759,train
28363,884286862,train
48531,884286862,train
9296,884286863,train
12452,884286990,train
52794,884287011,train
9164,884287031,train
19051,884287073,train
32150,884287073,train
30846,884287109,train
3970,884287140,train
5698,884287145,train
83722,884287298,train
9960,884287318,train
14928,884287362,train
15489,884287362,train
18790,884287362,train
36324,884287379,train
80893,884287379,train
14518,884287394,train
20042,884287394,train
81415,884287406,train
73643,884287428,train
44920,884287509,train
60115,884287509,train
77850,884287509,train
18583,884287536,train
8615,884287559,train
1562,884287560,train
3419,884287560,train
45539,884287580,train
98312,884287614,train
4085,884287615,train
4208,884287615,train
5789,884287615,train
10141,884287642,train
75064,884287642,train
39515,884287668,train
85205,884287668,train
28235,884287711,train
21025,884287731,train
21895,884287731,train
15155,884287759,train
34552,884287759,train
9451,884287822,train
24902,884287822,train
5560,884287846,train
89357,884287846,train
1632,884287865,train
9549,884287885,train
766,884287927,train
4225,884287927,train
9731,884287927,train
11274,884287927,train
48915,884287927,train
23390,884287962,train
74371,884287962,train
64717,884288009,train
16470,884288033,train
60135,884288033,train
113,884288058,train
57749,884288058,train
63450,884288058,train
12316,884288080,train
2963,884288112,train
31097,884288112,train
61503,884288178,train
5015,884288222,train
99357,884288222,train
20044,884288243,train
3908,884288270,train
16167,884288270,train
44446,884288304,train
50688,884288304,train
70270,884288329,train
37241,884289619,train
12388,884289693,train
13610,884289693,train
21847,884289693,train
22776,884289693,train
24955,884289693,train
50378,884289693,train
57630,884289693,train
6734,884289728,train
34477,884289728,train
44702,884289728,train
46927,884289728,train
66915,884289728,train
34891,884289729,train
24722,884289759,train
29319,884289760,train
44600,884289760,train
83111,884289760,train
75455,884289850,train
42737,884289897,train
52845,884289897,train
60944,884289922,train
43207,884290055,train
96074,884290055,train
47735,884290076,train
93088,884290096,train
50428,884290143,train
68963,884290143,train
8562,884290328,train
10163,884290328,train
10597,884290328,train
18306,884290328,train
21105,884290328,train
31606,884290328,train
42922,884290328,train
88909,884290328,train
50906,884290349,train
60837,884290349,train
7125,884290361,train
11659,884290361,train
23039,884290361,train
36924,884290361,train
9456,884290390,train
68371,884290408,train
13523,884290428,train
22265,884290428,train
25587,884290428,train
31351,884290428,train
41193,884290428,train
42920,884290428,train
51705,884290428,train
67693,884290432,train
40998,884290480,train
90953,884290480,train
74222,884290491,train
49424,884290505,train
60216,884290515,train
11042,884290549,train
13314,884290549,train
94701,884290574,train
41000,884290575,train
47966,884290575,train
44852,884290608,train
49028,884290608,train
54674,884290608,train
58719,884290608,train
81552,884290608,train
43395,884290635,train
90676,884290635,train
44661,884290676,train
51813,884290676,train
95883,884290676,train
99058,884290704,train
58261,884290728,train
44739,884290751,train
72590,884290751,train
52433,884290853,train
67712,884290882,train
74551,884291017,train
60893,884291057,train
50928,884291094,train
92359,884291094,train
42869,884291133,train
88623,884291133,train
68524,884291165,train
87480,884291165,train
50980,884291210,train
55987,884291210,train
64329,884291242,train
65315,884291242,train
68906,884291271,train
43787,884291300,train
55675,884291300,train
57242,884291340,train
60418,884291376,train
81039,884291376,train
99016,884291376,train
79053,884291413,train
42725,884291550,train
56128,884291613,train
57193,884291662,train
86388,884291662,train
46413,884291747,train
55104,884291810,train
90475,884291810,train
52996,884291936,train
57119,884291936,train
89750,884292009,train
92168,884292068,train
93521,884292325,train
42130,884292654,train
43397,884292654,train
44624,884292654,train
45075,884292654,train
47051,884292654,train
48146,884292654,train
58588,884292654,train
59514,884292654,train
63495,884292654,train
76725,884292654,train
45360,884293309,train
72394,884293366,train
51009,884293475,train
52487,884293475,train
68328,884293475,train
74306,884293475,train
43177,884293523,train
44697,884293523,train
65697,884293569,train
71921,884293569,train
73970,884293569,train
98394,884293569,train
46198,884293610,train
70154,884293610,train
25735,884293671,train
46339,884293690,train
71778,884293741,train
97429,884293741,train
98260,884293789,train
52780,884293831,train
81435,884293831,train
81996,884293873,train
46037,884293933,train
60921,884293933,train
49554,884293979,train
61907,884294025,train
72861,884294025,train
70794,884294026,train
50317,884294200,train
97847,884294200,train
99774,884294237,train
42706,884294286,train
49944,884294286,train
63107,884294286,train
46759,884294329,train
42528,884294374,train
60756,884294374,train
68048,884294459,train
70643,884294552,train
76424,884294552,train
61946,884294611,train
73446,884294611,train
75369,884294611,train
67645,884294612,train
46972,884294671,train
71984,884294671,train
92638,884294716,train
46964,884294771,train
43233,884294772,train
44399,884294772,train
71221,884294772,train
71847,884294772,train
49102,884294819,train
41188,884294880,train
51081,884294880,train
59145,884294880,train
76270,884294880,train
54658,884294935,train
66710,884294935,train
79991,884294935,train
48627,884295080,train
84886,884295080,train
78838,884295126,train
34717,884304267,train
59010,884304267,train
1973,884304288,train
847,884304328,train
15694,884304328,train
18539,884304377,train
2494,884304396,train
7133,884304396,train
30959,884304409,train
8215,884304430,train
14734,884304430,train
67620,884304430,train
48428,884304447,train
22723,884304483,train
74323,884304483,train
18895,884304503,train
35501,884304503,train
2656,884304519,train
8046,884304538,train
1912,884304553,train
41464,884304553,train
16115,884304570,train
40295,884304570,train
7163,884304592,train
11206,884304592,train
4479,884304609,train
70716,884304609,train
33654,884304627,train
61071,884304638,train
5471,884304656,train
93802,884304656,train
8847,884304701,train
9155,884304701,train
6707,884304728,train
26914,884304728,train
52020,884304728,train
19506,884304747,train
43715,884304747,train
77689,884304766,train
32061,884304767,train
29128,884304790,train
49005,884304790,train
1367,884304812,train
19691,884304812,train
46017,884304812,train
7677,884304838,train
22891,884304838,train
10581,884304865,train
38088,884304865,train
42574,884304865,train
44812,884304865,train
39653,884304895,train
13829,884304896,train
24982,884304896,train
47532,884304896,train
53717,884304896,train
115,884304936,train
222,884304936,train
4853,884304936,train
22202,884304936,train
51042,884304936,train
61394,884304936,train
6001,884304955,train
7016,884304955,train
3338,884304979,train
7555,884304979,train
39832,884304979,train
2953,884305004,train
87846,884305004,train
22772,884305019,train
30509,884305019,train
49596,884305042,train
15635,884305062,train
16242,884305062,train
16283,884305087,train
34908,884305087,train
12803,884305088,train
16228,884305123,train
17016,884305123,train
22502,884305123,train
40502,884305123,train
6004,884305150,train
17901,884305150,train
41226,884305150,train
88607,884305150,train
16898,884305165,train
23395,884305165,train
41205,884305185,train
78384,884305185,train
99545,884305185,train
7970,884305220,train
9566,884305220,train
9690,884305220,train
16076,884305220,train
19189,884305220,train
23455,884305220,train
27440,884305241,train
28248,884305241,train
13086,884305271,train
13228,884305271,train
13731,884305271,train
76163,884305271,train
95455,884305271,train
3774,884305295,train
11897,884305295,train
93779,884305295,train
1460,884305296,train
23520,884305321,train
28696,884305321,train
17299,884305338,train
1276,884305353,train
85887,884305369,train
8981,884305679,train
6359,884305708,train
9240,884310104,train
32427,884310104,train
33076,884310104,train
40539,884310104,train
10312,884310148,train
38616,884310148,train
11550,884310149,train
14818,884310149,train
17630,884310149,train
23847,884310149,train
32581,884310496,train
69694,884310551,train
44095,884312660,train
94687,884312660,train
46755,884312731,train
72282,884312763,train
73720,884312763,train
62715,884312834,train
71237,884312926,train
50942,884314644,train
75897,884314644,train
85382,884314644,train
48898,884314664,train
99511,884314664,train
60338,884314693,train
79757,884314693,train
70360,884314694,train
75063,884314694,train
93018,884314694,train
62574,884314715,train
73819,884314740,train
74947,884314740,train
96017,884314740,train
90430,884314881,train
73868,884314903,train
52203,884314922,train
93253,884314922,train
48091,884314944,train
99314,884314944,train
49308,884314970,train
56772,884314970,train
64023,884314970,train
69290,884314970,train
77926,884314970,train
81023,884314993,train
99791,884314993,train
47415,884315066,train
49246,884315127,train
88750,884315127,train
56027,884315175,train
68177,884315175,train
49835,884315246,train
67628,884320266,train
80285,884320310,train
82608,884320310,train
43707,884320358,train
49987,884320358,train
71649,884320358,train
40989,884321179,train
46177,884321179,train
52879,884321179,train
34434,884321591,train
55965,884321592,train
37560,884322047,train
45417,884322047,train
60439,884322047,train
67586,884322047,train
81790,884322047,train
49805,884322113,train
60983,884322113,train
92193,884322113,train
26251,884322168,train
32286,884322169,train
94536,884322169,train
36374,884322379,train
85517,884322379,train
43948,884323351,train
41361,884323426,train
46740,884323426,train
71011,884323427,train
36767,884323464,train
84690,884323464,train
49682,884323500,train
78912,884323500,train
30162,884323525,train
33451,884323525,train
28669,884323551,train
86298,884323551,train
90791,884325826,train
51740,884326274,train
62501,884326274,train
70559,884326274,train
82720,884326274,train
66407,884326348,train
77427,884326348,train
84994,884326382,train
55850,884326383,train
53426,884326424,train
55100,884326424,train
75582,884326424,train
51800,884326461,train
59560,884326461,train
72562,884326461,train
65602,884326506,train
74761,884326506,train
90694,884326506,train
57636,884326545,train
59442,884326545,train
68365,884326545,train
88479,884326545,train
71840,884326584,train
64580,884326620,train
81520,884326620,train
59614,884326690,train
62428,884326726,train
76807,884326726,train
97921,884326755,train
79138,884326787,train
92347,884326787,train
74183,884336994,train
75244,884337043,train
81794,884337164,train
95780,884337242,train
68651,884337243,train
52805,884338399,train
93801,884338399,train
79311,884357321,train
53031,884357373,train
39392,884357600,train
41852,884357600,train
41364,884357648,train
94356,884360361,train
2149,884360502,train
6679,884360502,train
30966,884360539,train
39174,884360539,train
6386,884363706,train
26587,884363706,train
18344,884363758,train
33742,884363758,train
21206,884363791,train
38705,884363798,train
2009,884363803,train
23204,884363831,train
11282,884363851,train
21991,884363851,train
73086,884363851,train
5186,884363865,train
12881,884363904,train
23633,884363948,train
4485,884363990,train
42481,884363990,train
6807,884364017,train
61175,884364017,train
6638,884364047,train
17835,884364047,train
34482,884364047,train
7967,884364071,train
3376,884364108,train
8932,884364108,train
15557,884364108,train
21459,884364139,train
38164,884364151,train
85534,884364250,train
32593,884364268,train
6411,884364436,train
28768,884364436,train
6539,884364437,train
9550,884364437,train
22644,884364437,train
22722,884364437,train
45810,884364437,train
46067,884364464,train
16264,884364465,train
28820,884364465,train
1012,884364502,train
16066,884364502,train
21245,884364502,train
29827,884364502,train
36931,884364502,train
40660,884364502,train
70017,884364502,train
6053,884364525,train
3737,884364538,train
6953,884364538,train
12114,884364538,train
14386,884364538,train
17062,884364538,train
23925,884364538,train
19505,884364569,train
36034,884364569,train
8619,884364570,train
19116,884364570,train
21721,884364570,train
29183,884364570,train
19608,884364593,train
49946,884364593,train
68092,884364593,train
3904,884364623,train
28288,884364623,train
88756,884364623,train
4814,884364652,train
32405,884364652,train
62954,884364652,train
15124,884364694,train
20763,884364694,train
26947,884364694,train
85304,884364694,train
13471,884364695,train
81544,884364695,train
2950,884364724,train
13838,884364724,train
30136,884364724,train
2298,884364763,train
2638,884364764,train
7060,884364764,train
9113,884364764,train
23807,884364764,train
28975,884364764,train
51675,884364764,train
1613,884364812,train
1907,884364812,train
12592,884364812,train
18874,884364812,train
65103,884364812,train
97388,884364812,train
11285,884364845,train
14464,884364845,train
17842,884364845,train
57320,884364846,train
24070,884364866,train
35968,884364866,train
59325,884364866,train
67763,884364866,train
72808,884364866,train
80,884364867,train
6790,884364867,train
7123,884364873,train
13461,884364873,train
27292,884364873,train
1772,884364931,train
6022,884364931,train
37097,884364931,train
94209,884364931,train
3336,884364950,train
11179,884364950,train
13673,884364950,train
28275,884364950,train
3165,884364999,train
24580,884364999,train
50576,884364999,train
69428,884364999,train
99321,884364999,train
2772,884365018,train
855,884365075,train
2778,884365075,train
3214,884365075,train
4347,884365075,train
11387,884365075,train
15748,884365075,train
39651,884365075,train
65938,884365075,train
4615,884365104,train
15133,884365104,train
25123,884365104,train
28006,884365104,train
2678,884365140,train
7445,884365140,train
12580,884365140,train
31350,884365140,train
65447,884365140,train
10778,884365168,train
18582,884365168,train
1876,884365201,train
7408,884365201,train
38543,884365201,train
67664,884365201,train
9470,884365202,train
84015,884365202,train
13657,884365251,train
30110,884365251,train
14387,884365252,train
41001,884365252,train
81242,884365252,train
2269,884365284,train
7498,884365284,train
11598,884365284,train
39480,884365284,train
2865,884365325,train
26695,884365325,train
29528,884365325,train
43864,884365325,train
812,884365357,train
4188,884365357,train
9445,884365357,train
51218,884365357,train
55280,884365357,train
93727,884365357,train
16304,884365406,train
22991,884365406,train
26636,884365406,train
45192,884365406,train
47164,884365406,train
43544,884365450,train
2821,884365451,train
3301,884365451,train
4043,884365451,train
23470,884365451,train
82864,884365451,train
682,884365485,train
7954,884365485,train
9631,884365485,train
20099,884365485,train
42474,884365485,train
11999,884365519,train
27974,884365519,train
47948,884365519,train
49761,884365519,train
