user,rank,item,score
883,8,12,4.33267
883,9,603,4.31622
883,10,98,4.30395
891,1,88,5
891,2,142,5
891,3,217,5
891,4,227,5
891,5,289,5
891,6,321,5
891,7,354,5
891,8,459,5
891,9,485,5
891,10,544,5
894,1,37,5
894,2,75,5
894,3,97,5
894,4,551,5
894,5,556,5
894,6,655,5
894,7,719,5
894,8,773,5
894,9,777,5
894,10,788,5
903,1,64,4.4447
903,2,408,4.444
903,3,483,4.42947
903,4,169,4.42363
903,5,318,4.39909
903,6,313,4.35154
903,7,50,4.33784
903,8,12,4.33267
903,9,603,4.31622
903,10,98,4.30395
909,1,64,4.4447
909,2,408,4.444
909,3,483,4.42947
909,4,169,4.42363
909,5,318,4.39909
909,6,313,4.35154
909,7,50,4.33784
909,8,12,4.33267
909,9,603,4.31622
909,10,98,4.30395
911,1,64,4.4447
911,2,408,4.444
911,3,483,4.42947
911,4,169,4.42363
911,5,318,4.39909
911,6,313,4.35154
911,7,50,4.33784
911,8,12,4.33267
911,9,603,4.31622
911,10,98,4.30395
913,1,103,5
913,2,139,5
913,3,322,5
913,4,386,5
913,5,417,5
913,6,532,5
913,7,548,5
913,8,583,5
913,9,680,5
913,10,683,5
915,1,64,4.4447
915,2,408,4.444
915,3,483,4.42947
915,4,169,4.42363
915,5,318,4.39909
915,6,313,4.35154
915,7,50,4.33784
915,8,12,4.33267
915,9,603,4.31622
915,10,98,4.30395
918,1,64,4.4447
918,2,408,4.444
918,3,483,4.42947
918,4,169,4.42363
918,5,318,4.39909
918,6,313,4.35154
918,7,50,4.33784
918,8,12,4.33267
918,9,603,4.31622
918,10,98,4.30395
922,1,64,4.4447
922,2,408,4.444
922,3,483,4.42947
922,4,169,4.42363
922,5,318,4.39909
922,6,313,4.35154
922,7,50,4.33784
922,8,12,4.33267
922,9,603,4.31622
922,10,98,4.30395
924,1,85,5
924,2,131,5
924,3,167,5
924,4,374,5
924,5,559,5
924,6,627,5
924,7,662,5
924,8,679,5
924,9,731,5
924,10,775,5
931,1,64,4.4447
931,2,408,4.444
931,3,483,4.42947
931,4,169,4.42363
931,5,318,4.39909
931,6,313,4.35154
931,7,50,4.33784
931,8,12,4.33267
931,9,603,4.31622
931,10,98,4.30395
932,1,64,4.4447
932,2,408,4.444
932,3,483,4.42947
932,4,169,4.42363
932,5,318,4.39909
932,6,313,4.35154
932,7,50,4.33784
932,8,12,4.33267
932,9,603,4.31622
932,10,98,4.30395
934,1,64,4.4447
934,2,408,4.444
934,3,483,4.42947
934,4,169,4.42363
934,5,318,4.39909
934,6,313,4.35154
934,7,50,4.33784
934,8,12,4.33267
934,9,603,4.31622
934,10,98,4.30395
938,1,64,4.4447
938,2,408,4.444
938,3,483,4.42947
938,4,169,4.42363
938,5,318,4.39909
938,6,313,4.35154
938,7,50,4.33784
938,8,12,4.33267
938,9,603,4.31622
938,10,98,4.30395
940,1,102,5
940,2,843,5
940,3,1050,5
940,4,1141,5
940,5,1293,5
940,6,1299,5
940,7,1385,5
940,8,1421,5
940,9,1427,5
940,10,1428,5
942,1,64,4.4447
942,2,408,4.444
942,3,483,4.42947
942,4,169,4.42363
942,5,318,4.39909
942,6,313,4.35154
942,7,50,4.33784
942,8,12,4.33267
942,9,603,4.31622
942,10,98,4.30395
